scenario_id,label,success,failure_reason,hover_height_cmd,landing_height_m,wind_speed_cmd,wind_dir_cmd,mean_wind_speed,max_wind_speed,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,final_altitude,final_abs_speed,final_abs_roll_deg,final_abs_pitch_deg,final_tag_error,stability_std_z,stability_std_vz,stability_std_vz_osc,touchdown_accel_rms,contact_count,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,max_contact_force,arm_force_fl_mean,arm_force_fr_mean,arm_force_rl_mean,arm_force_rr_mean,arm_force_imbalance,final_state,landing_cmd_time,pred_decision,gt_safe_to_land,decision_outcome,scenario_policy,launch_pid,launch_log,exception_message
90,stable,1,,1.64222804299502,-5.44577518984521e-07,2.17930112396851,-116.571169923895,0.320587068796158,0.590735018253326,0.01218930220096,0.0468326748220827,0.355384378537683,4.25820381915489,0.192603699069272,0.207090857689148,-5.44577518984521e-07,0.000543684129306573,0.000311505562545392,4.03783969396143e-09,0.183753715216606,2.93224968892642e-07,0.000584039045487558,0.937429495426517,1.75005235363667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.758104,land,stable,TP,boundary_validation,3604922,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s090_20260311_032024.log,
91,stable,1,,1.77757325988069,-8.9308666591589e-10,3,-114.923587239538,0.446646451950073,0.494928151369095,0.0242499069266786,0.0564095417994822,0.360177003307678,4.3170262345564,0.192668344046032,0.204199493382169,-8.9308666591589e-10,0.000543823014199653,2.77218788042345e-09,1.90871671717487e-10,0.187727164455543,2.855241946897e-07,0.000571331229331383,0.953234842772118,1.78705816472903,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.017488,land,stable,TP,hard_negative,3612323,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s091_20260311_032110.log,
92,stable,1,,2.03130973313306,-5.46771635485456e-07,2.19124959831803,-113.779171280092,0.584609746932983,0.80703341960907,0.0587983219733366,0.0903695057408396,0.500151358337746,6.68869672459618,0.194040796894661,0.206479204533381,-5.46771635485456e-07,0.000545878265877445,0.00031276269897771,4.03803290816264e-09,0.181602389255941,2.89255375674292e-07,0.000583617890539021,1.41167879315595,3.05214477007201,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.474196,land,stable,TP,boundary_validation,3619729,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s092_20260311_032156.log,
93,unstable,0,touchdown_vz_peak_high,2.00925693453394,-5.70099217825096e-07,2.41479175853998,-115.393894537738,0.634863615036011,0.821521520614624,0.0418636079154698,0.0805725135291053,0.521327656429085,6.72801274475234,0.173472414978154,0.187514285916898,-5.70099217825096e-07,0.000569205900167108,0.000326128418365364,4.0370349753748e-09,0.152161867993636,2.72844364442839e-07,0.000581738288523728,1.41892682552633,3.07524535255069,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.019671,land,unstable,FP,boundary_validation,3627125,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s093_20260311_032242.log,
94,stable,1,,2.03665527503477,-1.86916563947193e-06,2.00495470278996,-113.171834789616,0.672904431819916,1.13550436496735,0.594690631542478,0.402354261135109,0.475403561349779,6.62026500603128,0.182159874373967,0.203293055012734,-1.86916563947193e-06,0.00230975864060231,0.000730417652454562,7.55612350802456e-05,0.170862560201049,1.33623744154647e-06,0.00270353691299557,1.42762129817478,2.98836612405736,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.475639,land,stable,TP,boundary_validation,3634509,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s094_20260311_032328.log,
95,stable,1,,2.40959531615292,-8.93289804676082e-10,1.69833401288236,-113.267403233942,0.287939270337423,0.607952833175659,0.0180984195649451,0.0711594948222794,0.528055141338593,6.57119531784592,0.203784095031605,0.219206753283725,-8.93289804676082e-10,0.000567966562437774,2.76470104964019e-09,2.93103632104574e-10,0.191897038240719,2.75690543778853e-07,0.000585573237982558,1.3895059689409,2.9834013301802,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.454559,land,stable,TP,exploit,3641925,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s095_20260311_032415.log,
96,stable,1,,2.40934888696338,-5.4807265748755e-07,2.30336457398369,-113.923395186984,0.744334816932678,1.22011125087738,0.0272578063091636,0.091489595169359,0.533699828150403,6.49282992210305,0.187890223566219,0.198070722573898,-5.4807265748755e-07,0.000547179301919915,0.000313508129601559,4.0379157595606e-09,0.181314969286194,2.85809174221716e-07,0.000572404459123251,1.37062617567971,2.96572994309082,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.271805,land,stable,TP,boundary_validation,3649389,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s096_20260311_032502.log,
97,stable,1,,1.9646709783606,4.40593017705537e-07,1.61708460922398,-113.352441634179,1.48049848079681,1.64835584163666,0.0248462225799179,0.173938380504455,0.511010310085724,6.64989967160621,0.157376285296618,0.18048906505064,4.40593017705537e-07,0.002674974302899,0.000176839870074289,2.30595578608196e-05,0.136717792963911,1.36832805368812e-06,0.00268573618169913,1.40463546865654,3.02898940148883,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.020964,land,stable,TP,exploit,3656786,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s097_20260311_032548.log,
98,stable,1,,2.47442919150024,-2.23438166150281e-06,1.67616877303587,-112.968851778844,1.16756322979927,1.63564360141754,0.0576823511435287,0.167524043446806,0.52960921516039,6.59095824503295,0.166860051315508,0.200856284429753,-2.23438166150281e-06,0.00296028338943793,0.000873202086676743,9.03323060194467e-05,0.150076312343978,1.32057189102991e-06,0.00233819036372268,1.39335517506507,2.99245282739091,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.502555,land,stable,TP,exploit,3664168,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s098_20260311_032634.log,
99,stable,1,,1.77831290137721,-8.9328261923598e-10,1.86665297947581,-112.533512177835,1.13121822476387,1.38113963603973,0.0369067379817914,0.138109928767235,0.363237146625736,4.37606611491474,0.169268683061744,0.192904632631135,-8.9328261923598e-10,0.000546715883300041,2.76574551793639e-09,2.88806283223916e-10,0.152597290621094,2.87586317528151e-07,0.000504801203301215,0.965985545236085,1.80737056917422,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.003385,land,stable,TP,boundary_validation,3671571,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s099_20260311_032720.log,
100,stable,1,,2.46609113934464,-5.51015870062197e-07,2.45272689318185,-110.724277022907,0.927428483963013,1.64165663719177,0.049629600952466,0.159768525494909,0.536850041292059,6.68905972410627,0.175231457528754,0.200872949127589,-5.51015870062197e-07,0.000550122552672925,0.000315194465132472,4.03736517127708e-09,0.15710020237281,2.74197884970838e-07,0.000582808411172233,1.40743466291275,3.05721109939253,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.507207,land,stable,TP,boundary_validation,3678981,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s100_20260311_032806.log,
101,unstable,0,touchdown_vz_peak_high,2.23262477108793,-5.68291873490771e-07,1.72562043197646,-110.444032279308,0.642291590571404,0.902415335178375,0.0305508061637798,0.081079520051677,0.527559746551722,6.72791054764936,0.191461726931616,0.211285220132724,-5.68291873490771e-07,0.000567398822671833,0.000325092886833874,4.03743028990577e-09,0.160449629155388,2.90912570309564e-07,0.00057480954249222,1.41678623764687,3.07545159822013,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.259066,land,unstable,FP,exploit,3686378,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s101_20260311_032853.log,
102,stable,1,,2.48676966599147,-1.86916604009572e-06,1.56499805737793,-109.344937605617,0.282936299840609,0.556869745254517,0.0263828104332177,0.0690414340241296,0.540593368773937,6.6887964337231,0.183937031027539,0.213567703728901,-1.86916604009572e-06,0.00230975935245199,0.000730417809080543,7.55612512631772e-05,0.131589260423,1.26261375688433e-06,0.00252627772323629,1.40952499382698,3.06839586235749,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.487694,land,stable,TP,exploit,3693807,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s102_20260311_032939.log,
103,stable,1,,1.99608371118552,7.25900973650806e-07,1.76918692211689,-111.012304108484,0.552399565776189,0.691223859786987,0.0245192112020936,0.0788268938017109,0.514296967663514,6.66904223540808,0.193505316929415,0.202938343357275,7.25900973650806e-07,0.0025950670159162,0.000288024557497428,3.1605919825368e-05,0.180898523044402,1.34104566461569e-06,0.00270522738242565,1.40891617565732,3.03950322248141,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.014911,land,stable,TP,exploit,3701219,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s103_20260311_033026.log,
104,stable,1,,2.07964352823819,-4.83408402997635e-07,1.75357206601457,-110.82013324942,0.273483214633805,0.382265418767929,0.0194775903626875,0.0389218269549504,0.463083588023523,6.55146068763379,0.201859012906,0.207737362342547,-4.83408402997635e-07,0.000482512551104559,4.0491315269653e-09,0.000276458232568959,0.195843220601706,3.08268257435797e-07,0.000602109552642014,1.38607923356093,2.98407482856744,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.438124,land,stable,TP,exploit,3708609,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s104_20260311_033112.log,
105,stable,1,,1.5,-3.02659693012959e-07,3,-112.061401707225,0.356772780418396,0.526708424091339,0.0412359692402526,0.0485438369250835,0.311169802717366,4.3660659465361,0.190960067098319,0.196880988021614,-3.02659693012959e-07,2.53858584065605e-07,6.93335500410637e-06,0.000184029772195987,0.185039146175025,8.56576741401815e-15,1.75804251692811e-11,0.963691205260679,1.80312484960477,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.995708,land,stable,TP,hard_negative,3715997,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s105_20260311_033159.log,
106,stable,1,,1.93388711085098,-8.96555700581651e-10,2.36188391175318,-108.562989429594,0.379550677537918,0.596819221973419,0.0698155870193481,0.0559454366754198,0.474386374455625,6.59078215398776,0.191788778935767,0.203095294966978,-8.96555700581651e-10,0.000561875412078787,5.55043176868581e-10,2.68881535285223e-09,0.187783314784965,2.16755371960612e-07,0.000573926364628498,1.3896037107471,2.99300951786247,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.733057,land,stable,TP,boundary_validation,3723423,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s106_20260311_033246.log,
107,stable,1,,1.69319981095325,-8.95347006674961e-10,1.77075932825826,-110.293454668398,0.61373762289683,0.870699346065521,0.0544231340910666,0.0688407907236174,0.35675999556624,4.35626994681403,0.185286498942921,0.197048041976434,-8.95347006674961e-10,0.000389528748445792,1.0689309996219e-09,2.2046640869795e-09,0.1760042118475,1.51358732232808e-07,0.00044585511552981,0.962710203572681,1.80681590807917,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.005258,land,stable,TP,exploit,3730815,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s107_20260311_033333.log,
108,stable,1,,1.64799714697728,-8.97452018128182e-10,1.87652267849881,-112.825665575645,1.28996521234512,1.38621270656586,0.134973849424792,0.146920108291054,0.329794508594769,4.32709357160292,0.166489510333926,0.180847836819639,-8.97452018128182e-10,0.000706924293955031,4.39020475440989e-11,3.13866161347025e-09,0.153807150744113,2.26013297802695e-07,0.000530872363400309,0.954480755802565,1.78459895927632,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.731005,land,stable,TP,exploit,3738194,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s108_20260311_033419.log,
109,stable,1,,2.08563757334992,-8.96718377896464e-10,2.87437124467522,-108.305688231601,1.01741522550583,1.39465832710266,0.095916969291357,0.153364051661377,0.514076642699728,6.68909422081739,0.178639502742784,0.204540625960333,-8.96718377896464e-10,0.000579958850858636,4.46336336671592e-10,2.77045887693546e-09,0.161441484879526,2.89548609290105e-07,0.000578036048771827,1.41057627598924,3.04292159506878,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.249686,land,stable,TP,hard_negative,3745626,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s109_20260311_033505.log,
110,stable,1,,1.50073889279305,4.40594163015501e-07,1.67150273685244,-109.432391960001,1.06678241491318,1.43591201305389,0.102782630130888,0.13193224873571,0.342187135188794,4.27793176243988,0.139532101365785,0.142373627117187,4.40594163015501e-07,0.00267497385563285,0.000176840328765048,2.30596180457361e-05,0.138225743280095,1.33123874446519e-06,0.00281808023655154,0.942368834214724,1.76065233786262,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.768952,land,stable,TP,exploit,3753026,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s110_20260311_033552.log,
111,unstable,0,touchdown_vz_peak_high,2.14809037594991,4.40593862286387e-07,1.78833851285644,-107.38919948144,0.600127935409546,1.20025587081909,0.0614945183558801,0.138194543564797,0.510348325750854,6.70860784194644,0.177479039982211,0.197922007304966,4.40593862286387e-07,0.00230976059278642,0.000176840208344182,2.30596021447514e-05,0.157036072659457,1.41072817408207e-06,0.00281808041213731,1.41376566546983,3.06805081619664,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.50794,land,unstable,FP,exploit,3760422,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s111_20260311_033637.log,
112,stable,1,,2.38496612032416,-8.96532277212265e-10,2.20794250106646,-108.507818456479,0.902617732683818,1.47788846492767,0.090612208723444,0.127297115268116,0.531317383010521,6.6692610625949,0.196021073731591,0.217116269386635,-8.96532277212265e-10,0.000547752652524568,5.70695098517562e-10,2.67705952213414e-09,0.174905988759511,2.92462484872609e-07,0.000577834155125649,1.40585880775116,3.04917607927224,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.473013,land,stable,TP,boundary_validation,3767835,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s112_20260311_033724.log,
113,stable,1,,2.43334690672587,-2.23437988711616e-06,1.94611258606978,-108.756798587593,1.0567461848259,1.71780860424042,0.101811653670134,0.154387815042198,0.532078147255539,6.63998771424996,0.184240112983463,0.206636321493783,-2.23437988711616e-06,0.00296028042666194,0.000873201392962854,9.03322342555354e-05,0.163453247183896,1.39593706600316e-06,0.00276281055541857,1.40384438386534,3.02991329002356,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.483337,land,stable,TP,exploit,3775234,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s113_20260311_033810.log,
114,stable,1,,1.74977984346825,-8.95794733694808e-10,1.87383471749456,-109.019834622885,1.62744794573103,1.81498575210571,0.165694811665507,0.207992760766292,0.300041843347205,4.39562463774759,0.160757268828341,0.194193538862205,-8.95794733694808e-10,0.000686312867206644,1.01780915525173e-09,2.32659855900517e-09,0.125368561044642,2.86477023860798e-07,0.000611192311416054,0.970986049811049,1.81816155639774,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7.359829,land,stable,TP,boundary_validation,3782634,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s114_20260311_033857.log,
115,unstable,0,touchdown_vz_peak_high,2.06588889213343,4.40594385071604e-07,2.06010137578104,-110.120729853619,1.51407857735952,1.58390390872955,0.14327940618608,0.15555694765478,0.487792169411231,6.71846104453152,0.179276612432795,0.210447147946703,4.40594385071604e-07,0.0026749737685525,0.000176840417706913,2.3059629661036e-05,0.153809236721308,1.33271261664951e-06,0.0025685125754431,1.41591101723943,3.07150612137226,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.978963,land,unstable,FP,boundary_validation,3790076,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s115_20260311_033945.log,
116,stable,1,,1.5,4.40594144978096e-07,2.8868322052204,-106.683676163743,1.31962633132935,1.4204478263855,0.117557099655363,0.0990496769537588,0.345195067770762,4.30745016880556,0.163258576105268,0.168063676538602,4.40594144978096e-07,0.0026749738645952,0.000176840321487128,2.30596173860672e-05,0.160055175816379,1.23538542423476e-06,0.00241165825828728,0.953837167169273,1.7772505881856,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.789196,land,stable,TP,hard_negative,3797488,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s116_20260311_034032.log,
117,stable,1,,1.70996674274357,-2.23437952120086e-06,3,-110.929859321807,0.917755564053853,1.25308883190155,1.20140949545603,0.121589783862942,0.341000115519922,4.37604499484296,0.197377477201869,0.204191711573901,-2.23437952120086e-06,0.00296027971947565,0.000873201249902202,9.03322194519433e-05,0.186877290631436,1.35441072133836e-06,0.00259987664769253,1.03835797208216,1.83859797476571,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.674436,land,stable,TP,hard_negative,3804886,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s117_20260311_034118.log,
118,stable,1,,1.64676735815925,-1.86916677838731e-06,3,-109.972303878968,0.679943487048149,0.945770442485809,0.0681525833007567,0.070945200887326,0.358492921505363,4.34656077306477,0.183979670692042,0.189609495638048,-1.86916677838731e-06,0.00230976068807902,0.000730418097722703,7.55612811263807e-05,0.176857660049193,1.34479787496958e-06,0.00233009654250463,0.959066847562477,1.7949751700412,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.796431,land,stable,TP,hard_negative,3812283,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s118_20260311_034205.log,
119,unstable,0,touchdown_vz_peak_high,2.45432815393069,4.40593763744863e-07,1.91191199002028,-108.59105267291,0.427325705687205,0.969451904296875,0.10353306639139,0.0926023547606091,0.499916274724534,6.74766037798394,0.204436216776402,0.219189778821577,4.40593763744863e-07,0.00267497401480631,0.000176840168768669,2.30595975525055e-05,0.188134169692699,1.41072822193496e-06,0.00268536113751184,1.421255282507,3.08093703604592,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.450659,land,unstable,FP,exploit,3819692,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s119_20260311_034251.log,
120,stable,1,,2.13551883414279,-8.94582538168208e-10,1.85877440195265,-107.2097203536,0.436270618438721,0.611763894557953,0.0413218828331123,0.0483602841506779,0.508113346021573,6.42406744864381,0.193372358496168,0.197974187642898,-8.94582538168208e-10,0.00069098049825012,2.94905884889749e-09,7.00319305214824e-10,0.191661644018022,2.80646735065162e-07,0.000598351495618197,1.36116718295777,2.93748695726692,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.273395,land,stable,TP,exploit,3827091,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s120_20260311_034338.log,
121,stable,1,,1.61955966196703,7.25900283234404e-07,2.27176402048511,-108.500045902575,0.62048796415329,0.778479695320129,0.105885466049764,0.0209161644167111,0.355913926597906,4.31716707485536,0.205252772554739,0.208008635496151,7.25900283234404e-07,0.00259506722356156,0.000288024283288471,3.16058909132954e-05,0.200593204278009,1.35121983812015e-06,0.00276005081177661,0.947481857625501,1.78668360401113,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.80817,land,stable,TP,boundary_validation,3834495,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s121_20260311_034424.log,
122,stable,1,,2.14117842521913,-2.23438048088868e-06,1.99745152757679,-108.870615722571,0.362214293330908,0.627177596092224,0.0846872809791072,0.00973066123866832,0.469988650179753,6.66920673767653,0.213063275346499,0.215691176197302,-2.23438048088868e-06,0.00296028132230689,0.000873201625097214,9.03322582653471e-05,0.215691176197302,1.39189917664303e-06,0.00276281065396084,1.40772099915393,3.03122573758094,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.44645,land,stable,TP,exploit,3841907,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s122_20260311_034510.log,
123,stable,1,,2.41800436576685,-1.86916726249349e-06,2.11999233011323,-106.675258810935,1.07538750436571,1.5232800245285,0.387118657676622,1.49640165790613,0.502873741822564,6.41450562220512,0.256810456214662,0.306435787072193,-1.86916726249349e-06,0.00230976153591546,0.000730418286983194,7.55613006471777e-05,0.306435787072193,1.39564056882391e-06,0.00274567052211011,1.39670027924587,2.90862241072857,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.455423,land,stable,TP,boundary_validation,3849313,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s123_20260311_034557.log,
124,stable,1,,1.59475146059449,7.25900418428015e-07,2.1621088793252,-108.760618870042,0.723474875092506,1.03470849990845,0.06094631933433,0.0782889192203298,0.347439478468298,4.20938419263469,0.178802950262373,0.209874723087968,7.25900418428015e-07,0.00259506717713138,0.000288024338214169,3.16058934290868e-05,0.15206425009555,1.41603324975868e-06,0.00279134715045781,0.926401756126381,1.72747522645336,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.782454,land,stable,TP,boundary_validation,3856727,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s124_20260311_034645.log,
125,stable,1,,2.23658174494344,-5.47872749755048e-07,1.92731080880738,-107.004098118872,1.03704278469086,1.05535495281219,0.0624800782891099,0.145163975688376,0.474480867082587,6.40473144028728,0.161715525729268,0.205275145552949,-5.47872749755048e-07,0.000546979391643676,0.000313393590981078,4.03805019123171e-09,0.0978809826317316,2.86112130620466e-07,0.000545999633604037,1.35587548274757,2.90400982816746,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.201235,land,stable,TP,boundary_validation,3864126,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s125_20260311_034731.log,
126,stable,1,,1.79754335803473,-2.23438085248059e-06,1.92474432574892,-108.02743151172,0.702230083942413,0.895080506801605,0.0202585113449414,0.102932888906445,0.365481654814438,4.36606071644927,0.179487287805922,0.200217000695964,-2.23438085248059e-06,0.00296028198610374,0.0008732017703809,9.03322732967251e-05,0.162763228694247,1.42187785437978e-06,0.00282499579906562,0.962236309723339,1.80260953224667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.018382,land,stable,TP,exploit,3871522,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s126_20260311_034818.log,
127,stable,1,,2.23342023176903,4.40594231059906e-07,1.97902573671812,-106.485338410709,1.08929278850555,1.88749885559082,0.10162381468294,0.158527180013393,0.515297924964707,6.47358897193712,0.183424576904601,0.214628667428324,4.40594231059906e-07,0.00267497382708169,0.000176840356070732,2.30596213209564e-05,0.160291755388556,1.39242954322884e-06,0.00279954680224229,1.37189212279388,2.93601616442811,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.249676,land,stable,TP,exploit,3878922,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s127_20260311_034904.log,
128,stable,1,,1.5,4.40594669785806e-07,3,-106.498035917485,1.93481951951981,1.94832789897919,0.164102150450313,0.165310907571226,0.333456961879382,4.22918828607441,0.159927606387053,0.196237002709916,4.40594669785806e-07,0.00267497365576644,0.000176840531779388,2.30596443775251e-05,0.131041774576984,1.3248032075988e-06,0.00251575570243739,0.933494356675616,1.74182629615433,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.005931,land,stable,TP,hard_negative,3886350,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s128_20260311_034950.log,
129,stable,1,,2.44138424342967,-2.23438043323347e-06,2.23763712220497,-107.710866462512,1.31282861034075,1.79641628265381,0.100375734430038,0.302322504579727,0.400071758058061,6.62048588632282,0.167119104040548,0.184191679499759,-2.23438043323347e-06,0.00296028133365906,0.000873201606472466,9.03322563427042e-05,0.163581563518954,1.31493167318628e-06,0.00260730414664788,1.39814129963666,3.01561003623617,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9.525363,land,stable,TP,boundary_validation,3893759,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s129_20260311_035036.log,
130,stable,1,,2.12021553074249,-5.75358026569408e-07,1.91933880651316,-106.307591466961,1.41316854953766,1.84012651443481,0.0939247809573618,0.168696516564058,0.518331599253389,6.61080300844232,0.165120763219192,0.210437496041717,-5.75358026569408e-07,0.000574461299179923,4.0366967170957e-09,0.00032914149275613,0.106009133406797,2.53227027610606e-07,0.000507547943096601,1.38646710684864,3.01993359147951,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.221447,land,stable,TP,boundary_validation,3901193,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s130_20260311_035127.log,
131,stable,1,,1.60476764066386,-8.97538723015019e-10,1.86721585442233,-104.755951758228,1.81748127937317,2.45644354820251,0.335683583310595,1.03231159732689,0.381001708570914,4.27833848887506,0.14417205482733,0.183583135507107,-8.97538723015019e-10,0.000721922563683524,1.01801974118144e-10,3.18217192054785e-09,0.104760974147553,2.4900165845528e-07,0.00057502382451057,0.992418597910415,1.81837326030746,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.794143,land,stable,TP,exploit,3908575,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s131_20260311_035213.log,
