scenario_id,t_sec,x,y,z,vz,speed_abs,roll_deg,pitch_deg,tag_error,wind_speed,wind_cmd_speed,wind_cmd_dir,state,imu_ang_vel,imu_lin_acc,contact_force,arm_force_fl,arm_force_fr,arm_force_rl,arm_force_rr,pred_stable_prob,decision,control_phase,semantic_wind_risk,semantic_alignment,semantic_visual,semantic_context,semantic_safe,sem_wind_speed,sem_wind_dir_norm,sem_roll_abs,sem_pitch_abs,sem_tag_u,sem_tag_v,sem_jitter,sem_stability_score,sem_wind_risk_enc,sem_alignment_enc,sem_visual_enc,sem_context_enc,final_label
1,8.7e-05,-2.23753426262163e-08,1.30049556669418e-08,-2.23438104048157e-06,0.00296028226762709,0.00296028226764735,0.00087320184387611,9.03322808973367e-05,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.640301804055936,hold_by_model_unstable,takeoff,low,misaligned,unstable,caution,0,0,0,1.66324160738307e-05,1.72061487423498e-06,0,0,0,0,0.0823488829058522,0.180066401075009,0.2750280618625,0.640301804055936,stable
1,0.430274,-2.36956104632797e-08,1.3809735096053e-08,4.40593211604481e-07,0.00296028226764723,0.00296028226766749,0.000176839947530036,2.30595691266072e-05,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.640305620963214,hold_by_model_unstable,takeoff,low,misaligned,unstable,caution,0,0,0,3.36837995295306e-06,4.39229888125852e-07,0,0,0,0,0.0823482974064812,0.180066401075009,0.2750280618625,0.640305620963214,stable
1,0.685107,-3.22435357258156e-05,0.000152257934828019,0.0993842701536853,0.847667653754271,0.847672137177288,0.0550946161429128,0.0115534510878625,NaN,NaN,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.640004580569677,hold_by_model_unstable,takeoff,low,misaligned,unstable,caution,0,0,0,0.00104942125986501,0.000220065735006905,0,0,0,0,0.0823944816057776,0.180066401075009,0.2750280618625,0.640004580569677,stable
1,0.922678,-0.0001875257608493,0.00089086369127452,0.348310958138161,1.22527567608849,1.22528782133255,0.046809341445795,0.00979724170621831,NaN,NaN,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.640050000767395,hold_by_model_unstable,takeoff,low,misaligned,unstable,caution,0,0,0,0.000891606503729429,0.000186614127737492,0,0,0,0,0.082387512710262,0.180066401075009,0.2750280618625,0.640050000767395,stable
1,1.162959,-0.000452614262734781,0.00215393778861075,0.668014720879438,1.40499357616284,1.40501017958358,0.0278941060157809,0.00583449005718384,NaN,NaN,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.640153690606842,hold_by_model_unstable,takeoff,low,misaligned,unstable,caution,0,0,0,0.000531316305062494,0.000111133143946359,0,0,0,0,0.0823716043970313,0.180066401075009,0.2750280618625,0.640153690606842,stable
1,1.404074,-0.000779703585974592,0.00371340994791279,1.01431228107374,1.4614980126702,1.46151666528139,0.0143143214527334,0.00299303301324434,NaN,NaN,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.640228128869702,hold_by_model_unstable,takeoff,low,misaligned,unstable,caution,0,0,0,0.000272653741956827,5.70101526332256e-05,0,0,0,0,0.0823601847703866,0.180066401075009,0.2750280618625,0.640228128869702,stable
1,1.643234,-0.00113516947819475,0.00540862812418402,1.36834483313813,1.49816448268938,1.49818385091305,0.00675879126361016,0.00141289251612865,NaN,NaN,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.64026954357408,hold_by_model_unstable,takeoff,low,misaligned,unstable,caution,0,0,0,0.000128738881211622,2.69122384024505e-05,0,0,0,0,0.0823538316181453,0.180066401075009,0.2750280618625,0.64026954357408,stable
1,1.883325,-0.00150363805175286,0.00716606628887792,1.72516596833413,1.50899467134308,1.50901437214831,0.00300172984455394,0.000627382363343377,0.196340415093056,NaN,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.777014129548892,hold_by_model_unstable,hover_settle,low,misaligned,stable,safe,1,0,0,5.71758065629321e-05,1.19501402541596e-05,0.0140647888183594,-0.195836003621419,0,0,0.0961984529651312,0.494211352407092,0.663804366779644,0.777014129548892,stable
1,2.12598,-0.00188312632789937,0.00897314687592888,2.00425203991131,0.821542817332823,0.821566840917161,0.0383684609428057,0.00808675894813618,0.196340415093056,NaN,2.04956450370281,-125.863615402382,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.706900991241353,hold_by_model_unstable,hover_settle,low,misaligned,stable,safe,1,0.683188167900935,-0.699242307791008,0.000730827827482013,0.000154033503774022,0.0140647888183594,-0.195836003621419,0,0,0.281768397250935,0.494211352407092,0.663804366779644,0.706900991241353,stable
1,2.365646,-0.00426649971308831,0.00751936571020111,2.14991812416871,0.454867085625603,0.455420387426778,0.230019410722792,0.236994260234841,0.196340415093056,NaN,2.04956450370281,-125.863615402382,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.705798852167603,hold_by_model_unstable,hover_settle,low,misaligned,stable,safe,1,0.683188167900935,-0.699242307791008,0.00438132210900556,0.00451417638542555,0.0140647888183594,-0.195836003621419,0,0,0.281995516282244,0.494211352407092,0.663804366779644,0.705798852167603,stable
