scenario_id,label,success,failure_reason,hover_height_cmd,landing_height_m,wind_speed_cmd,wind_dir_cmd,mean_wind_speed,max_wind_speed,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,final_altitude,final_abs_speed,final_abs_roll_deg,final_abs_pitch_deg,final_tag_error,stability_std_z,stability_std_vz,stability_std_vz_osc,touchdown_accel_rms,contact_count,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,max_contact_force,arm_force_fl_mean,arm_force_fr_mean,arm_force_rl_mean,arm_force_rr_mean,arm_force_imbalance,final_state,landing_cmd_time,launch_pid,launch_log,exception_message
1,stable,1,,1.81293227264853,-8.9229564623221e-10,2.3083713777522,-129.03871721272,1.66855895519257,2.31729698181152,0.250758961178323,1.22972424272919,0.379090203199517,4.42517964404888,0.269633944428106,0.316448040630684,-8.9229564623221e-10,0.000448666105972833,2.79558160132015e-09,1.95583155563878e-10,0.316448040630684,3.06259429002939e-07,0.000573386951424694,1.1007482505032,1.83027908934308,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.708153,1439483,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s001_20260310_225431.log,
2,stable,1,,1.56419551490026,7.25904322064357e-07,2.08907937447094,-128.21929169911,3.1420862197876,3.22078394889832,0.446368708291309,1.11398023568171,0.36031850937584,4.42572253648626,0.26215928843343,0.302689960003485,7.25904322064357e-07,0.00259506604663786,0.000288025879519177,3.16060814522199e-05,0.302689960003485,1.44177427818524e-06,0.0028269081911807,1.02325190766771,1.83722090121914,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.364959,1446616,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s002_20260310_225517.log,
3,stable,1,,1.63778876482532,7.25902929883051e-07,2.09179619909194,-127.552842603824,1.49625635147095,2.04736542701721,0.249117333491429,1.00804390914841,0.374390784747741,4.22920519159029,0.225919909808585,0.24279970706609,7.25902929883051e-07,0.00296028684140811,0.00028802532930372,3.16060148481217e-05,0.24279970706609,1.4342769962742e-06,0.00263877726182966,0.996884824965956,1.76266195319938,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.826961,1453734,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s003_20260310_225603.log,
4,stable,1,,2.29684287522956,-5.64406691472047e-07,2.13880390770734,-127.291371714483,1.69455400307973,2.52080488204956,0.590968970971523,1.65038601542728,0.196609716872575,6.59140760751837,0.177136310118053,0.369607296472164,-5.64406691472047e-07,0.000550173761451639,0.000322866841704511,4.03762413566228e-09,0.0185624418670879,2.86296849819515e-07,0.00058164489076652,1.39417926428434,3.00882581177609,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,26.448674,1460850,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s004_20260310_225649.log,
5,stable,1,,1.81528349050046,7.25903048226205e-07,2.26513644595726,-125.788083644794,1.37616464495659,1.88388693332672,0.220368568587397,1.20846375708165,0.387019759204448,4.25860337744247,0.22266464791744,0.245110583807777,7.25903048226205e-07,0.00296028715996049,0.000288025375682644,3.1606021632972e-05,0.245110583807777,1.03758566158441e-06,0.00260730466366578,1.07251780471188,1.76891391881093,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.1478,1468011,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s005_20260310_225756.log,
6,stable,1,,1.85806714912049,7.25903176361937e-07,2.2323278779367,-129.219195556508,1.38138937950134,2.46291708946228,0.282502402818016,1.34243106959634,0.401269307362382,4.32720556481747,0.241400608784495,0.261939148719471,7.25903176361937e-07,0.00259506638569265,0.000288025425574563,3.16060301701259e-05,0.261939148719471,1.17469907224888e-06,0.00261943733821422,1.08996330190496,1.80526893532175,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.042707,1475130,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s006_20260310_225842.log,
7,stable,1,,1.52223746800821,-3.33891552265821e-07,2.09180241975112,-131.08214114312,2.69996762275696,2.71068358421326,0.359184639921987,1.24474359380259,0.364399502147884,4.69009479438825,0.276740882596187,0.302591922320107,-3.33891552265821e-07,0.000332997623536285,4.31974217876965e-07,0.000190369735604574,0.302591922320107,1.50464396764127e-07,0.000547090199879228,1.06310234707322,1.99187496609721,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.279296,1482268,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s007_20260310_225928.log,
8,stable,1,,1.89883797311571,-5.15286589006848e-07,2.01462687717011,-125.472362124217,1.07669808467229,1.656569480896,0.183397760710944,1.43799658293289,0.504532429825949,6.4929736832768,0.246947915151873,0.283466601477274,-5.15286589006848e-07,0.000514389786564938,4.03867126094645e-09,0.000294723093906964,0.283466601477274,2.64635770093744e-07,0.000573887085305788,1.3545633158561,2.9270345996643,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.062113,1489395,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s008_20260310_230014.log,
9,stable,1,,2.17737444553101,7.2590323991425e-07,2.05267969090771,-128.092334141325,2.21230273246765,2.32058191299438,0.498087418576457,1.53404237570419,0.540291891445821,6.63063283601592,0.233937069845225,0.242184898193217,7.2590323991425e-07,0.00259506636256319,0.000288025451570085,3.16060304014734e-05,0.242184898193217,1.39564180665337e-06,0.00234219564431405,1.38408559817166,3.05920610151096,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.269891,1496518,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s009_20260310_230100.log,
10,stable,1,,1.74353853459959,4.40592397439403e-07,2.31729708799089,-129.247218229564,0.830111801624298,0.830111801624298,0.113446078312455,1.10234972513208,0.385341263150924,4.59149613925783,0.217288296003518,0.229817146083709,4.40592397439403e-07,0.0026749745551451,0.000176839621384813,2.30595267578944e-05,0.229817146083709,1.37861443934608e-06,0.00233009610194591,1.07877078324414,1.9291189864494,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.287222,1503640,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s010_20260310_230146.log,
