scenario_id,label,success,cum_success_rate,mean_confidence,p10_confidence,p50_confidence,p90_confidence
71,stable,1,0.901408450704225,0.539082547944875,0.392885762054869,0.530781954578711,0.757323460514129
72,stable,1,0.902777777777778,0.580594900472252,0.402312411321633,0.595573290841749,0.767600429167319
73,stable,1,0.904109589041096,0.493605195637115,0.401353047902063,0.471047034160214,0.626219843674774
74,unstable,0,0.891891891891892,0.529358548120382,0.385339556843263,0.569437267447358,0.640302844739947
75,stable,1,0.893333333333333,0.563302814845875,0.407452109312657,0.574927871185295,0.761660178043881
76,stable,1,0.894736842105263,0.472552002064489,0.391213932041586,0.42733100280586,0.595939438361886
77,stable,1,0.896103896103896,0.568993975167454,0.393004989961801,0.5767626455777,0.773251180292917
78,unstable,0,0.884615384615385,0.467928062948777,0.38758623285427,0.420351258972212,0.612128887624225
79,stable,1,0.886075949367089,0.463447493763917,0.382241778447795,0.432263644252995,0.583560051929138
80,stable,1,0.8875,0.563930943942113,0.391030434981504,0.58134932368559,0.759373553510731
81,unstable,0,0.876543209876543,0.471759772975682,0.386430923876776,0.43843537766092,0.599634619076909
82,stable,1,0.878048780487805,0.546664478413688,0.423097067242141,0.582129108517653,0.645389858441045
83,stable,1,0.879518072289157,0.470025224765112,0.384935708764837,0.435651157026637,0.625367270198456
84,stable,1,0.880952380952381,0.536133800664616,0.401044372767003,0.577299287745778,0.640301235032263
85,stable,1,0.882352941176471,0.533710292748558,0.382224948037068,0.577604030119926,0.640304475891031
86,stable,1,0.883720930232558,0.572989246751795,0.436348739875563,0.583799361664257,0.744777401898399
87,stable,1,0.885057471264368,0.551440884158958,0.3947001986424,0.586605248597068,0.749808150321677
88,unstable,0,0.875,0.491022671369548,0.395764691015021,0.494216754625722,0.616714856996672
89,stable,1,0.876404494382023,0.485193969093846,0.393713857245307,0.444444423166958,0.613456891159632
90,stable,1,0.877777777777778,0.572716841321363,0.441878184940345,0.611108999400177,0.667714113482638
91,stable,1,0.879120879120879,0.528355520778427,0.370950219363846,0.56694654171679,0.640302351897259
92,stable,1,0.880434782608696,0.517725220359941,0.442177141592476,0.484957098637208,0.634052778350211
93,stable,1,0.881720430107527,0.577275083951311,0.427359891576841,0.578666047796259,0.773556568874756
94,stable,1,0.882978723404255,0.470475672669481,0.386350930862633,0.446059758059439,0.608918316713353
95,stable,1,0.884210526315789,0.603104918188202,0.523246306695773,0.594164417721254,0.70358957245258
96,stable,1,0.885416666666667,0.640409428181076,0.544642215183589,0.640302586686397,0.745363190599163
97,stable,1,0.88659793814433,0.563636879821841,0.45085633647127,0.592980507794144,0.640301804055936
98,unstable,0,0.877551020408163,0.608812903466977,0.534632353058569,0.634769782082373,0.692111470290218
99,stable,1,0.878787878787879,0.631284505235206,0.578804775990465,0.627049729082046,0.702430853304678
100,unstable,0,0.87,0.643939837956816,0.623901124607795,0.638352587997091,0.644419820976384
