scenario_id,label,success,failure_reason,hover_height_cmd,landing_height_m,wind_speed_cmd,wind_dir_cmd,mean_wind_speed,max_wind_speed,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,final_altitude,final_abs_speed,final_abs_roll_deg,final_abs_pitch_deg,final_tag_error,stability_std_z,stability_std_vz,stability_std_vz_osc,touchdown_accel_rms,contact_count,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,max_contact_force,arm_force_fl_mean,arm_force_fr_mean,arm_force_rl_mean,arm_force_rr_mean,arm_force_imbalance,final_state,landing_cmd_time,launch_pid,launch_log,exception_message
1,stable,1,,1.5164157516965,4.40591267552719e-07,2.07690008083571,-126.423746584588,2.00287121534348,2.02979850769043,0.294760741492371,1.09943797964504,0.30930316005244,4.46443961631666,0.278435558970857,0.294192588411104,4.40591267552719e-07,0.00230975481423808,0.000176839168683647,2.30594683881135e-05,0.294192588411104,1.37861456104664e-06,0.00269803342563734,1.01916760733925,1.89717500695263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7.09731,883717,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s001_20260310_115652.log,
2,stable,1,,2.14740504921602,-4.56410763480336e-07,2.22590312367782,-128.049485871452,2.75702442441668,3.28219723701477,0.75420928564311,1.40526173579207,0.443993244844114,6.61150754704913,0.238359744342584,0.263474506767317,-4.56410763480336e-07,0.000455515168647119,4.08362997940909e-09,0.000260989697272339,0.260671738605684,3.16531693151125e-07,0.000591181680368465,1.37971715640481,2.98780474864339,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8.007475,891114,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s002_20260310_115740.log,
3,stable,1,,1.95437905284176,7.25902947759974e-07,2.25453186888979,-126.570920632847,1.82925840218862,1.84070765972137,1.67911645753394,0.244693142572857,0.416960952828237,4.49376789858184,0.225972958195792,0.242425673445422,7.25902947759974e-07,0.00259506644637774,0.000288025336345219,3.16060157594478e-05,0.242425673445422,1.28668148673474e-06,0.002698033414334,1.14368793418877,1.95282206664572,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.078626,898555,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s003_20260310_115829.log,
4,stable,1,,1.81575392266809,7.25903068397878e-07,2.18411244799805,-127.828278619687,1.9951593875885,2.45219612121582,0.415981102727632,1.14075524662583,0.30440721420915,4.1802385437304,0.261302082284649,0.27688680992712,7.25903068397878e-07,0.00259506641991515,0.000288025382357861,3.16060267406066e-05,0.27688680992712,1.32480422250872e-06,0.002871173115726,1.0470136451052,1.75198853396639,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8.38598,905946,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s004_20260310_115915.log,
5,unstable,0,touchdown_vz_peak_high,2.26722787268824,-6.10805087580842e-07,1.9759439503629,-128.577647229558,1.38802729712592,1.90033686161041,1.76666599840883,0.262869592689737,0.518054278104068,6.75770761750894,0.230488923442859,0.257297066014965,-6.10805087580842e-07,0.00060990802269099,4.03608451497073e-09,0.000349451163217811,0.257297066014965,2.58986829493073e-07,0.000574892672558074,1.41840462138651,3.09804618629249,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.199819,913392,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s005_20260310_120004.log,
6,stable,1,,1.83927503052134,7.25903265377628e-07,2.11736547398842,-126.946701044914,1.53969383239746,2.32762384414673,0.329347932642639,1.23406798396354,0.375969107143264,4.33714520479863,0.239263908103915,0.289209577588292,7.25903265377628e-07,0.00259506635949105,0.000288025460815883,3.16060342426088e-05,0.289209577588292,1.39593822688097e-06,0.00269827871197545,1.08775488999803,1.79906669542326,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.748448,920807,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s006_20260310_120051.log,
7,stable,1,,1.84020097886779,-8.94676504215233e-10,2.02979852748624,-128.270591816286,2.72010725736618,2.82163691520691,0.779263483905847,0.570252460215152,0.395080814780935,4.79782291369322,0.272577087628427,0.315663621058355,-8.94676504215233e-10,0.000333727679108416,1.14464577097748e-09,2.02205587009736e-09,0.315663621058355,3.51403570924695e-07,0.000727181626331365,1.11959215448865,2.02480812053109,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.256009,928210,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s007_20260310_120138.log,
8,stable,1,,2.00099439053174,-1.86916450015126e-06,2.15776397391104,-126.98993706603,1.59713339805603,1.59713339805603,0.211810335758839,1.44189283019173,0.51080320333552,6.659783720099,0.24227529962715,0.285559307116982,-1.86916450015126e-06,0.00230975655698251,0.000730417207023515,7.55611889411325e-05,0.285559307116982,1.35859661829275e-06,0.00276281099052585,1.38637008352008,3.05701306888381,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.515026,935601,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s008_20260310_120224.log,
9,stable,1,,2.29440191460813,4.40590875139699e-07,2.15058220799426,-128.998846276706,1.90285985810416,2.40883922576904,0.467298389093914,1.62547041962077,0.532509963363755,6.57203944936079,0.224876551040295,0.246789041003183,4.40590875139699e-07,0.00230975390394226,0.000176839011665244,2.30594470235103e-05,0.246789041003183,1.34365027966998e-06,0.00236717822411106,1.39337707192055,2.94654202896484,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.743497,942997,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s009_20260310_120310.log,
10,stable,1,,1.73026421516688,4.40591888902158e-07,2.01014439427842,-127.051737968438,1.11044952604506,1.32662129402161,0.140679092953224,0.965378846753996,0.360086819961657,4.39561495424364,0.223951433168692,0.235655297654504,4.40591888902158e-07,0.00267497475514773,0.000176839417679698,2.30595002430108e-05,0.235655297654504,1.30953596755644e-06,0.00279134850359674,1.04107611519622,1.84677870350411,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.974663,950395,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s010_20260310_120357.log,
11,stable,1,,2.33233810238367,-2.23438290906571e-06,2.24332982136489,-126.972092038465,0.659181177616119,1.27368199825287,0.303953549811401,1.5432087774462,0.513102856401398,6.67897912249888,0.206265650803262,0.221907766198894,-2.23438290906571e-06,0.00267497476058461,0.000873202574416705,9.03323564720189e-05,0.221907766198894,1.34364985604858e-06,0.00239116966954395,1.41166842004879,2.99580661489612,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.477041,957815,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s011_20260310_120443.log,
