scenario_id,label,success,failure_reason,hover_height_cmd,landing_height_m,wind_speed_cmd,wind_dir_cmd,mean_wind_speed,max_wind_speed,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,final_altitude,final_abs_speed,final_abs_roll_deg,final_abs_pitch_deg,final_tag_error,stability_std_z,stability_std_vz,stability_std_vz_osc,touchdown_accel_rms,contact_count,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,max_contact_force,arm_force_fl_mean,arm_force_fr_mean,arm_force_rl_mean,arm_force_rr_mean,arm_force_imbalance,final_state,landing_cmd_time,launch_pid,launch_log,exception_message
12,stable,1,,2.37204610707329,4.40593698497632e-07,2.17155762371594,-127.176144613813,1.01592820882797,1.35649919509888,0.0511296638198803,0.133972720378916,0.530892518144096,6.56141931726165,0.180150450563022,0.189151115934222,4.40593698497632e-07,0.00267497403768093,0.000176840142709851,2.30595937347684e-05,0.173093977856914,1.3436490746585e-06,0.0025998767504602,1.38773010946582,2.97673399318615,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.270515,87631,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s012_20260310_201219.log,
13,stable,1,,1.96961388097655,-1.86916705600382e-06,2.07150339417002,-126.070557641324,0.566605528195699,0.875205755233765,0.108996921924103,0.0043382825567976,0.519319579232188,6.69851022432898,0.211965049572906,0.217613352135546,-1.86916705600382e-06,0.00230976117402826,0.000730418206256026,7.55612923258823e-05,0.216103461406857,1.28668139290485e-06,0.0026860521196899,1.40701132845512,3.06296312047184,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.965421,94760,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s013_20260310_201305.log,
14,stable,1,,1.61170524856824,-2.23437946559014e-06,2.0716688985117,-127.374480982322,2.09518323625837,2.50184726715088,0.362830396691036,1.05397631826144,0.361368349646732,4.27825239076024,0.12526716304098,0.205532339879788,-2.23437946559014e-06,0.00296027986533321,0.000873201228168835,9.03322172099143e-05,0.080965251738268,1.02755119897336e-06,0.00237921397140516,0.991308944800074,1.82071991687817,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.463504,101881,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s014_20260310_201350.log,
15,stable,1,,1.84479688476829,-4.91820715101625e-07,2.22530309411188,-126.820839466121,1.35785442590714,1.40497529506683,0.143969249482607,0.114629044641546,0.473548692009287,6.44388648504658,0.179796110193708,0.192578136438174,-4.91820715101625e-07,0.00049092564442194,4.04527017481843e-09,0.000281278134583992,0.16442819045008,2.83280222274391e-07,0.00048802824444592,1.36166885156979,2.93152999035105,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.490704,108999,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s015_20260310_201436.log,
16,stable,1,,2.30903123601225,-6.1731680585669e-07,2.20965344898005,-125.159591706294,1.15207449595133,1.75422382354736,0.202154165100322,0.169244163195243,0.478772227570936,6.67927711639447,0.183385947213814,0.210786953206354,-6.1731680585669e-07,0.000616419053040108,4.03773072178485e-09,0.000353182103899509,0.162766485089274,2.94123041435243e-07,0.000570686031806422,1.40793016320626,3.06213315374081,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.676285,116123,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s016_20260310_201523.log,
17,unstable,0,touchdown_vz_peak_high,2.19350212806149,-1.86916757635154e-06,2.20305257467629,-125.441380458158,1.50208424197303,2.02582216262817,0.153199650400865,0.213580176227187,0.489258086818654,6.71861273122526,0.179485540563436,0.21251851644843,-1.86916757635154e-06,0.00230976214555756,0.000730418409694285,7.55613134241427e-05,0.133567572723157,1.32930297428297e-06,0.00264518047766997,1.41215731508637,3.07003898710188,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.16231,123243,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s017_20260310_201610.log,
18,stable,1,,1.88370959625884,-8.93120885370815e-10,2.12123304669414,-127.541391295672,1.02245885133743,1.41794395446777,0.0711116123335674,0.146580690824708,0.369956389543342,4.36615231042765,0.150244130652114,0.175022652359645,-8.93120885370815e-10,0.000546714212172457,2.77741063717654e-09,2.02400217310925e-10,0.0970433453816441,2.87856985925053e-07,0.000550921800930842,0.960666996173476,1.80507871964927,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.015573,130365,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s018_20260310_201657.log,
19,stable,1,,1.75648227031614,7.25901044995007e-07,1.9262513077315,-126.020080903847,1.12515110969543,1.8765035867691,0.0146259846975093,0.211366192068319,0.365771986817417,4.43502446844396,0.140593256468028,0.154519068652327,7.25901044995007e-07,0.0025950669837534,0.000288024588137267,3.16059170795275e-05,0.126667444283728,1.3786644228028e-06,0.00269129532205522,0.981491804058082,1.84167177270176,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.019273,137497,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s019_20260310_201743.log,
20,stable,1,,1.97530785105624,4.40593047077893e-07,2.11180719846622,-124.875008447221,0.131508825719357,0.156300663948059,0.0766227876346338,1.27934304972316,0.493361740619657,6.54176977746247,0.214724449188879,0.214724449188879,4.40593047077893e-07,0.00267497429893747,0.000176839881629099,2.30595605237875e-05,0.214724449188879,1.28157528347295e-06,0.00271437416703902,1.36451385602382,2.97130996413577,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.751432,144615,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s020_20260310_201828.log,
21,stable,1,,1.97802830578472,7.25902542260226e-07,2.19635686224981,-125.806727982977,1.47175947825114,1.56824970245361,0.330324521818245,1.40283257075516,0.509806123684206,6.5126711431713,0.222665224797392,0.240822117647741,7.25902542260226e-07,0.00259506656769365,0.000288025175439741,3.16059984114886e-05,0.240822117647741,9.93891386431648e-07,0.00268016212310393,1.3622167165906,2.93728108487176,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.295756,151735,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s021_20260310_201915.log,
22,stable,1,,1.74016038146823,-8.9330532706846e-10,2.07563937703118,-127.899961188907,0.328629583120346,0.476987361907959,0.0293724538012824,0.029517774172954,0.351791744910619,4.17002706259799,0.192730797793661,0.198418053565407,-8.9330532706846e-10,0.000570118756928097,2.76243597619999e-09,3.02404661138701e-10,0.18593801742104,2.90967445720012e-07,0.000551767717102929,0.916375940437039,1.70701402519887,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.033382,158855,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s022_20260310_202001.log,
23,stable,1,,1.74935721868358,-8.93114484533098e-10,2.12380263432512,-126.447366908126,0.625281143188477,0.900096535682678,0.0271143469235778,0.0869516291928912,0.359900884066407,4.35638588904896,0.184016009102141,0.204759816921839,-8.93114484533098e-10,0.000546173139239219,2.77643700564009e-09,2.00239247756112e-10,0.170939943371832,2.86075577784149e-07,0.000570118279350172,0.962046025686302,1.80144880628777,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.005228,165973,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s023_20260310_202047.log,
24,stable,1,,1.54217421244941,-5.47153929774352e-07,2.08677184667166,-124.599598878954,0.76139431198438,1.09211337566376,0.12933927144546,0.0271931412364721,0.330499703633871,4.25842304476136,0.1955794368195,0.19725896773987,-5.47153929774352e-07,0.000546260563665621,0.000312981737531095,4.03817924427534e-09,0.19329008534554,2.87905645723386e-07,0.000548451516054137,0.938573354625406,1.75677335933114,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.248593,173089,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s024_20260310_202132.log,
25,stable,1,,2.06513845725007,-4.85461173977012e-07,1.9776559075214,-125.452233062923,0.913244172930717,1.36340701580048,0.418838279328299,1.56081828518737,0.490981877972061,6.61330782908388,0.205831942683273,0.207389115717929,-4.85461173977012e-07,0.000484566962151132,0.000277634385655537,4.04742575302077e-09,0.203827744064919,2.14947563971017e-07,0.000535016156134323,1.37797067552282,3.03251033864811,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.200125,180212,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s025_20260310_202218.log,
26,stable,1,,1.74126653356753,-7.26001658897958e-07,2.031470480043,-127.216291419508,0.733367880185445,1.0305689573288,0.188531770811969,1.04786481101514,0.329017131982594,4.23881443865399,0.213030213001615,0.230234976260517,-7.26001658897958e-07,0.000725103790998168,4.03548220507079e-09,0.000415453934918089,0.230234976260517,3.26294039857232e-07,0.000622659562119852,1.06273580491023,1.74982759547994,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7.165363,187339,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s026_20260310_202305.log,
27,stable,1,,1.8020903901566,4.40591496173454e-07,1.91760505295747,-125.462094192371,1.3907972574234,1.71448910236359,0.244104377655579,1.06787293013919,0.355753088735225,4.15071937270481,0.216445893252221,0.223712173673054,4.40591496173454e-07,0.00230975529804336,0.000176839260428778,2.30594794210138e-05,0.223712173673054,1.35348495454835e-06,0.00271437442343672,0.869991393742439,1.69700212376311,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.188357,194462,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s027_20260310_202353.log,
28,stable,1,,2.30182360186767,-2.23438239269946e-06,2.07958956317576,-123.733292766524,0.780821061134338,1.13715243339539,0.377866572401583,1.86226427548619,0.519746278159198,6.55161213812923,0.220582921662875,0.231278275629554,-2.23438239269946e-06,0.00296028456884219,0.000873202372537568,9.03323355867771e-05,0.226573556709747,1.36538911326061e-06,0.00274567124788913,1.39590563645488,2.9793589632688,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.185171,201582,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s028_20260310_202440.log,
29,stable,1,,1.96822800940371,-6.01130091820146e-07,1.87062632263642,-127.847282830956,1.09357704718908,1.33836793899536,0.471867984400841,1.49109919391364,0.482167391693751,6.53364473207531,0.2246522555818,0.22946467378362,-6.01130091820146e-07,0.000600233119042554,4.03558150955664e-09,0.000343907798203215,0.22946467378362,2.83690797121246e-07,0.000583169873202741,1.36581278814004,3.00808042133462,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.197729,208705,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s029_20260310_202527.log,
30,stable,1,,2.11362108726136,-2.23438317280838e-06,1.87319628751653,-127.297520073929,1.41679010391235,1.47706353664398,0.379225341050935,1.38825960984082,0.477681933295,6.60078250340607,0.227608067798267,0.237103124124491,-2.23438317280838e-06,0.0029602859195083,0.000873202677524468,9.03323671369742e-05,0.234031712464145,1.34104563388525e-06,0.00259987713053008,1.37503356442088,3.03987007348733,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.666617,215825,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s030_20260310_202614.log,
31,stable,1,,2.32264148018997,-8.93270254595664e-10,1.89405013055751,-128.48006389226,0.995769947767258,1.05955517292023,0.148314007627013,0.00439399364339632,0.511001257843345,6.62036157463264,0.214593033604932,0.22143716738993,-8.93270254595664e-10,0.000565257176065473,2.76755566897486e-09,2.81392935683993e-10,0.22143716738993,2.72139955649567e-07,0.000432931280336786,1.39990550791762,3.01350138523468,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.73503,222947,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s031_20260310_202701.log,
32,stable,1,,1.86139428861677,-8.93277332730985e-10,1.67565491713384,-125.916727885976,0.780502438545227,1.13870084285736,0.116055547898251,0.0501604398901428,0.363374681481927,4.21919902140265,0.199428431457158,0.207323875679903,-8.93277332730985e-10,0.000566238186468691,2.76652202726741e-09,2.85633436949814e-10,0.19227547850629,2.13102224320262e-07,0.000434335404941746,0.928961174079902,1.73043781014032,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.011576,230071,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s032_20260310_202748.log,
33,stable,1,,1.95904552542835,-8.93285966456184e-10,2.10917136261484,-127.014815012554,0.702514457702637,0.904274940490723,0.103134838422023,0.0312124667448241,0.37181597870741,4.40527552919449,0.203489348577606,0.204491114688598,-8.93285966456184e-10,0.000567434429734973,2.76526322793882e-09,2.90803450035339e-10,0.201972340045829,2.85731040715118e-07,0.00057633800332972,0.972328522826563,1.82274313137313,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.262834,237188,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s033_20260310_202834.log,
34,stable,1,,1.6153819079584,-8.93136090288151e-10,1.99326905394562,-126.402495088823,1.13093597888947,1.42566323280334,0.127843364955395,0.0796614932409948,0.356665888277102,4.33682349372969,0.181432690851327,0.200389262793161,-8.93136090288151e-10,0.000547952444280838,2.77832845450493e-09,2.09668481011178e-10,0.154528801409996,2.90041452217933e-07,0.00058011803917959,0.957243019220057,1.79166540466691,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.760315,244311,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s034_20260310_202920.log,
35,stable,1,,1.88260479642759,-5.6525007018144e-07,1.88084050141636,-125.058018224367,1.05722626447678,1.44525301456451,0.133837691252046,0.0718964159908203,0.372206577648327,4.35633959718807,0.193048001970628,0.203097285132302,-5.6525007018144e-07,0.000564356966400435,0.000323350062197565,4.03791672179962e-09,0.17878485117321,2.75164873107843e-07,0.000574848989075806,0.962114411402208,1.80182125446079,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.991506,251428,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s035_20260310_203005.log,
36,unstable,0,touchdown_vz_osc_high,2.4669934157933,-3.36195106941174e-07,2.08911318734286,-128.186672677765,0.590524899959564,1.06221485137939,1.89319064161094,0.0958552451383814,0.489259647519829,6.49291771093339,0.211765648545179,0.213480019663225,-3.36195106941174e-07,0.000335300202990484,3.87489479497749e-07,0.000191680591479462,0.209487741936926,3.06105096469175e-07,0.000537782253176755,1.47449268712806,2.94237994063096,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7.148685,258546,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s036_20260310_203051.log,
37,stable,1,,1.85396153948987,-8.93286073233898e-10,1.77684835811463,-126.425043863753,0.556880712509155,1.03660130500793,0.102483183529712,0.0226141272336015,0.369115196066622,4.38578373850694,0.197924678425756,0.205174884985241,-8.93286073233898e-10,0.000567449725441462,2.76524857489063e-09,2.9086728195312e-10,0.185478165429306,2.87909054606177e-07,0.000501672918913334,0.968189639829391,1.81193834818754,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.006419,265666,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s037_20260310_203139.log,
38,stable,1,,1.96180189010212,-1.86916552856192e-06,1.93385908872478,-122.394000996663,0.702699462572734,1.16225981712341,0.131837309076214,1.29943196548654,0.457166967069502,6.69853496707192,0.239994340206002,0.261227080636323,-1.86916552856192e-06,0.0023097584124192,0.000730417609088417,7.55612305363318e-05,0.261227080636323,1.32930260103181e-06,0.00236879734828664,1.38073239299839,3.06332670142322,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6.906641,272798,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s038_20260310_203225.log,
39,stable,1,,2.07994015050269,-3.98119831267778e-07,1.9161886291726,-122.783489357006,0.925641991198063,1.17905044555664,0.0752243702498128,1.20866573974839,0.38875497709209,6.63018016399819,0.241481831808353,0.25268790118812,-3.98119831267778e-07,0.000397224773862939,5.83059008385694e-09,0.000227590107897226,0.246011898638847,2.43392933432553e-07,0.00037329180060121,1.37583881766766,3.05717702602309,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9.767736,279919,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s039_20260310_203313.log,
40,unstable,0,touchdown_vz_peak_high,2.33605317406407,7.259011959827e-07,1.96867067391655,-123.586570068552,0.895933826764425,0.933555364608765,0.197206142378046,1.73263692406961,0.549145519123479,6.74755351860603,0.22953589403988,0.254642040633759,7.259011959827e-07,0.00259506696642745,0.000288024642085868,3.1605938641125e-05,0.254642040633759,1.12365554627218e-06,0.00263822259675078,1.42320827725207,3.04639821448261,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.70848,287049,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s040_20260310_203403.log,
41,stable,1,,1.90913153545527,7.25902694658427e-07,1.96461919299708,-125.030810267647,2.00956532359123,2.06304788589478,0.198633357392014,0.144995421814564,0.496355482769619,6.43438954284321,0.186657133019069,0.202231650326917,7.25902694658427e-07,0.00259506650789934,0.000288025238989263,3.16059970633195e-05,0.167375252534017,1.30773043905049e-06,0.00281808177534195,1.35707762757977,2.92426882089625,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.028017,294167,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s041_20260310_203450.log,
42,stable,1,,2.15592919651835,-5.49278700106002e-07,1.84359534160089,-125.759660549668,1.79796433448792,1.92206621170044,0.206756755582884,0.0415765093834787,0.507919306690565,6.44415443181072,0.212040943077994,0.228770579777397,-5.49278700106002e-07,0.000548385359936163,0.00031419914068506,4.03804887410764e-09,0.228770579777397,2.87655973375513e-07,0.000578716843456392,1.36542335288802,2.92219136549639,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.263396,301288,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s042_20260310_203535.log,
43,stable,1,,1.88911816250634,-8.9312289154961e-10,1.92399487038037,-126.353098118705,0.691609680652618,1.38321936130524,0.17016942500364,0.0451851710973901,0.371709471240131,4.34655621086374,0.205194230077783,0.210464476181137,-8.9312289154961e-10,0.000546880131939576,2.7776043994231e-09,2.03255722602651e-10,0.202175047958067,2.7906516111696e-07,0.000505784736947667,0.959256801172246,1.79412182665093,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.003666,308404,/home/j/INCSL/IICC26_ws/src/sjtu_drone-ros2/matlab/logs/autosim_launch_s043_20260310_203621.log,
