scenario_id,label,success,cum_success_rate,mean_confidence,p10_confidence,p50_confidence,p90_confidence
53,stable,1,0.886792452830189,0.673777745733666,0.599288209896148,0.64027828598094,0.784847713502219
54,stable,1,0.888888888888889,0.687708787298091,0.602377883988564,0.657590277438259,0.778452104037355
55,stable,1,0.890909090909091,0.654485983248384,0.582256375348248,0.636424556137519,0.777966073624675
56,stable,1,0.892857142857143,0.655402689275187,0.560373099491307,0.640157174806739,0.77493946537003
57,stable,1,0.894736842105263,0.696217131974339,0.638006881520768,0.645515018547974,0.779917376328872
58,stable,1,0.896551724137931,0.708851603344845,0.639824782686258,0.678385619680879,0.809329464839938
59,unstable,0,0.88135593220339,0.654827114561966,0.575451877160531,0.640087154894133,0.766468965142039
60,stable,1,0.883333333333333,0.698894128361866,0.639132510232312,0.6758431867151,0.777533777272363
61,stable,1,0.885245901639344,0.68528301315148,0.634668415762272,0.652486969029455,0.775877594694159
62,stable,1,0.887096774193548,0.657304374272059,0.6195647763427,0.639897443473503,0.771219703924668
63,stable,1,0.888888888888889,0.655640802272957,0.624772499329355,0.639765266215095,0.773694065393707
64,stable,1,0.890625,0.706902826661707,0.639607253724815,0.67400157212233,0.828969416782204
65,stable,1,0.892307692307692,0.71185751051407,0.639731717306869,0.69267445485258,0.780237722652309
66,stable,1,0.893939393939394,0.676877265953222,0.633086879497336,0.640284400746716,0.778185285845035
67,stable,1,0.895522388059702,0.658130035341069,0.638794959008392,0.640276148153659,0.734237175855527
68,stable,1,0.897058823529412,0.665541711897743,0.629477810831701,0.640200658623109,0.776775910647159
69,stable,1,0.898550724637681,0.692037331403626,0.63871400213167,0.645865465603092,0.800450350148918
70,stable,1,0.9,0.686598875657137,0.638536907997485,0.652886724355849,0.775735953030743
71,stable,1,0.901408450704225,0.661300102908249,0.636344009614153,0.64019507023232,0.754487087649696
72,stable,1,0.902777777777778,0.658012977535435,0.628568666877246,0.639837917315982,0.769919154466035
73,stable,1,0.904109589041096,0.65540430602482,0.625613663732863,0.638534795996703,0.768106543124776
74,stable,1,0.905405405405405,0.713259829791409,0.638029309380023,0.680399225309504,0.796012413636954
75,stable,1,0.906666666666667,0.6813715544284,0.637680464828727,0.640222103425198,0.787386040722211
76,stable,1,0.907894736842105,0.665830594652894,0.615488889921661,0.640304307574143,0.774330400520554
77,stable,1,0.909090909090909,0.671075609005883,0.627945370392721,0.640097814378738,0.771905854146543
78,stable,1,0.91025641025641,0.682394449347695,0.624585653200792,0.640305011537105,0.772676198779971
79,unstable,0,0.89873417721519,0.692513014447836,0.608034780502791,0.646609304762869,0.78067502012096
80,stable,1,0.9,0.657748581650911,0.620310828916339,0.639777970314494,0.772431391193222
81,stable,1,0.901234567901235,0.655654202760998,0.592532744456283,0.63985010212218,0.769898060123534
82,stable,1,0.902439024390244,0.666897953867095,0.634931470082811,0.640110608461957,0.771155416210934
83,unstable,0,0.891566265060241,0.665056392689728,0.6178901236963,0.64010945410868,0.76963411943145
84,stable,1,0.892857142857143,0.680279092249303,0.637802615511245,0.640302586686397,0.769861907249276
85,unstable,0,0.882352941176471,0.699013907667999,0.637432160753145,0.660002658261131,0.788477139171784
86,stable,1,0.883720930232558,0.656204866301851,0.633229066222313,0.639788053053955,0.769736015311123
87,stable,1,0.885057471264368,0.680115014491295,0.626663093815203,0.640269029724713,0.778195474558065
88,stable,1,0.886363636363636,0.668639300956946,0.62126029792846,0.639839455917447,0.768735918550814
89,stable,1,0.887640449438202,0.627737235199087,0.58386638636279,0.637722239255602,0.640302586686397
90,stable,1,0.888888888888889,0.697232873160617,0.620321312810264,0.664929526954613,0.791039649211982
91,stable,1,0.89010989010989,0.701523390637151,0.630674074455339,0.678011848543556,0.795365629313274
92,stable,1,0.891304347826087,0.67805762933384,0.637259506320135,0.64030070545354,0.772233743284941
93,stable,1,0.89247311827957,0.675113472076156,0.629542519392756,0.640302586686397,0.773257390522834
94,stable,1,0.893617021276596,0.654402326383132,0.620891789559334,0.639765016239193,0.767107824604299
95,unstable,0,0.884210526315789,0.694474257073227,0.637730541741532,0.659592538535179,0.776541858398719
96,stable,1,0.885416666666667,0.670716898795804,0.638114635382978,0.640240067074066,0.775468678624087
97,stable,1,0.88659793814433,0.695838813807863,0.638737639551286,0.661649896781495,0.77796891883989
98,stable,1,0.887755102040816,0.647227837265614,0.604560568609016,0.637832559009611,0.736687855280454
99,stable,1,0.888888888888889,0.696746828280732,0.638563947992794,0.666337416776887,0.77687844290872
100,stable,1,0.89,0.665807263049419,0.637417624409916,0.640225756956899,0.773186862539068
101,stable,1,0.891089108910891,0.699500027696143,0.633622660376726,0.652561965892394,0.779525284578234
102,stable,1,0.892156862745098,0.67669411516521,0.638972255130626,0.641197298388138,0.772473470177429
103,stable,1,0.893203883495146,0.700179996389443,0.637687592965245,0.667413888876084,0.776419784357335
104,stable,1,0.894230769230769,0.684308468513484,0.638764411427019,0.654432806483441,0.773086104612592
105,stable,1,0.895238095238095,0.664889574650574,0.571380859522016,0.640110083954331,0.769539141585604
106,stable,1,0.89622641509434,0.721658983677197,0.639906874845829,0.7348133255677,0.798686970443646
107,stable,1,0.897196261682243,0.668678477623929,0.638116894097471,0.64029720814041,0.772551573957271
108,stable,1,0.898148148148148,0.665358315306462,0.625803611874745,0.63981547482855,0.777230904901873
109,stable,1,0.899082568807339,0.670696718614431,0.625719131339847,0.639985141078973,0.775603618410584
110,stable,1,0.9,0.689603106627277,0.636968447019449,0.659793641807408,0.775065498337304
111,stable,1,0.900900900900901,0.646889116210104,0.600008390462173,0.639990933470529,0.769409106333175
112,stable,1,0.901785714285714,0.655160365521131,0.618633338791777,0.640097434939486,0.768749533344797
113,stable,1,0.902654867256637,0.672484810411202,0.618916154955775,0.640305620963214,0.75714011412084
114,stable,1,0.903508771929825,0.689182272923339,0.629278477922238,0.640297590771723,0.773321468568417
115,stable,1,0.904347826086957,0.680961143626557,0.640017160345874,0.640305011537105,0.774570550443816
116,stable,1,0.905172413793103,0.636480149297595,0.567901759543212,0.640021234256057,0.741750806461268
117,stable,1,0.905982905982906,0.669975195628816,0.614106586469357,0.639814828314899,0.775819237616602
118,stable,1,0.906779661016949,0.679820839670353,0.615496103794099,0.640034782374506,0.775757492044874
119,stable,1,0.907563025210084,0.653000594523405,0.588042453524386,0.640024603727282,0.767272329165452
120,stable,1,0.908333333333333,0.648758718341073,0.590622079056699,0.636677170190423,0.761975607967171
121,stable,1,0.909090909090909,0.713208600198761,0.640019365243511,0.680281534039734,0.799818573276234
122,unstable,0,0.901639344262295,0.652885993100586,0.617275083123209,0.638015731124279,0.774908824905782
123,stable,1,0.902439024390244,0.636047937293422,0.551586230577384,0.640109340894576,0.742324643342262
124,stable,1,0.903225806451613,0.632614724777425,0.560643834187493,0.635276885049787,0.722622946007537
125,stable,1,0.904,0.665717485251566,0.564660391154654,0.667833939540418,0.775698977153924
126,stable,1,0.904761904761905,0.689981296744353,0.637856532497768,0.656375168562862,0.776696685536185
127,stable,1,0.905511811023622,0.620394777075887,0.514988067326047,0.640048723098803,0.774154877043843
128,stable,1,0.90625,0.654068710237055,0.629816348048904,0.63959748831677,0.745593902583298
129,stable,1,0.906976744186046,0.678200909517531,0.632167850643647,0.641655609754464,0.777247089107869
130,stable,1,0.907692307692308,0.650101286423223,0.581076583622348,0.640195098385584,0.728069950460451
131,unstable,0,0.900763358778626,0.627850293957397,0.518831381328995,0.640302586686397,0.768874419733495
132,stable,1,0.901515151515151,0.665747390156003,0.5894458978763,0.64026950938735,0.745893335861816
133,stable,1,0.902255639097744,0.654884024116123,0.614111045735923,0.637412277074877,0.768991368479783
134,stable,1,0.902985074626866,0.639739352436392,0.55083412404968,0.639816900794315,0.756633604875579
135,stable,1,0.903703703703704,0.590936476339892,0.50693552660768,0.617273602643267,0.640304890378586
136,stable,1,0.904411764705882,0.671583040901267,0.584571208389909,0.640305011537105,0.77391310449849
137,stable,1,0.905109489051095,0.648020727481081,0.569237865497207,0.625371284731854,0.77489129713185
138,stable,1,0.905797101449275,0.657967504406765,0.593497342679324,0.638438437795752,0.766830326979713
139,stable,1,0.906474820143885,0.681412987677375,0.637434114358736,0.640302195371167,0.77523753094275
140,stable,1,0.907142857142857,0.558870905829187,0.406947065320004,0.541474435428322,0.777386053158381
141,stable,1,0.907801418439716,0.671634819006665,0.62605807731149,0.640266123322267,0.775002272804114
142,stable,1,0.908450704225352,0.613749597805975,0.559119777073051,0.615898032673328,0.686225043192834
143,unstable,0,0.902097902097902,0.603800576072766,0.482167988638346,0.636327307257666,0.775473093349508
144,unstable,0,0.895833333333333,0.71402039286829,0.639918296769599,0.679666624684037,0.804090710235101
145,stable,1,0.896551724137931,0.679915128855309,0.616332441695738,0.640267293518463,0.771648868704139
146,unstable,0,0.89041095890411,0.688590451775623,0.622194908192821,0.640305011537106,0.788393995914284
147,unstable,0,0.884353741496599,0.60488576885081,0.40169723826972,0.64002407111808,0.688238942382565
148,stable,1,0.885135135135135,0.561459292668682,0.404150468744218,0.588233766441203,0.777323531020087
149,unstable,0,0.879194630872483,0.475044198688838,0.384555248975347,0.422407878624829,0.634942467304614
150,stable,1,0.88,0.555000588821301,0.39393470130666,0.56945012000215,0.775420872423014
151,stable,1,0.880794701986755,0.565541522284064,0.45068474319086,0.588156147115691,0.64029575602675
152,stable,1,0.881578947368421,0.56003241462064,0.402995520599219,0.586707438193781,0.734548638189763
153,stable,1,0.882352941176471,0.530312999703921,0.375140973942281,0.590729506424708,0.640267875895936
154,stable,1,0.883116883116883,0.551109317228306,0.424501693670157,0.588164905454318,0.640304049292755
155,stable,1,0.883870967741936,0.612783823126625,0.523698750693984,0.637969523094674,0.756997503050726
156,unstable,0,0.878205128205128,0.468549732873858,0.384243158203644,0.420965205324631,0.603688369071397
157,stable,1,0.878980891719745,0.54687858760296,0.350430958401778,0.570156010116431,0.640305011537105
158,stable,1,0.879746835443038,0.584900374651931,0.427452400873783,0.601409213950413,0.785259262771779
159,stable,1,0.880503144654088,0.534920984656318,0.383177784814128,0.560755558463519,0.640305620963214
160,stable,1,0.88125,0.459563678313839,0.382551351400753,0.420555888886511,0.594704591862906
161,stable,1,0.881987577639752,0.535421258261535,0.38727484279177,0.559648506738895,0.640302351897259
162,stable,1,0.882716049382716,0.49560624676866,0.404321459329824,0.470775631499017,0.607364338232441
163,stable,1,0.883435582822086,0.611875499696684,0.503885806517657,0.640061595904069,0.774393026639859
164,stable,1,0.884146341463415,0.617821960017225,0.493203115774141,0.635796712680437,0.77247569110791
165,unstable,0,0.878787878787879,0.549903525640551,0.405860487146692,0.571079879237768,0.756060182779757
166,stable,1,0.879518072289157,0.465570073622964,0.386823579184152,0.422347964931556,0.585173013212397
167,stable,1,0.880239520958084,0.597344064532837,0.433830707556971,0.593482707231059,0.790570963294047
168,stable,1,0.880952380952381,0.51346845600254,0.416134032990028,0.501665633403571,0.640641284881867
169,stable,1,0.881656804733728,0.538929711726185,0.382173486371592,0.55303123846826,0.7441058049467
170,stable,1,0.882352941176471,0.483427223086025,0.395453692711824,0.473337683699757,0.616892358635912
171,stable,1,0.883040935672515,0.552038450281724,0.403181785614024,0.592961197343125,0.640305499077993
172,stable,1,0.883720930232558,0.562818965366384,0.419115182852189,0.563295270829924,0.7333371258089
173,stable,1,0.884393063583815,0.475449083008905,0.394084698943258,0.438651321008215,0.623991702504131
174,unstable,0,0.879310344827586,0.55083857052341,0.40680752435945,0.530486085309978,0.697978339063293
175,stable,1,0.88,0.502315407544432,0.432386691023222,0.473001130636876,0.628177144823364
176,stable,1,0.880681818181818,0.471214368080315,0.383180843446074,0.438756690815623,0.587282132178807
177,stable,1,0.88135593220339,0.485118219388857,0.395617586485241,0.447491438236078,0.615852074460881
178,stable,1,0.882022471910112,0.470234649128147,0.391254957076134,0.448734794588112,0.602559545885714
179,stable,1,0.88268156424581,0.547461140803312,0.420812781717495,0.572437955150419,0.640289579988723
180,stable,1,0.883333333333333,0.473532264064827,0.398681468193467,0.447740113804017,0.600869187306113
181,stable,1,0.883977900552486,0.663473156673811,0.626415809079875,0.640157027918301,0.766015394913607
182,stable,1,0.884615384615385,0.477477780387777,0.392778482891566,0.425544493950557,0.587935090127143
183,stable,1,0.885245901639344,0.60098182572521,0.520631285559367,0.602722291514071,0.684948224068581
184,unstable,0,0.880434782608696,0.485363308801117,0.396116737686528,0.425942627306875,0.634896766872005
185,stable,1,0.881081081081081,0.481609396475454,0.394716651521988,0.445299689723173,0.634909920878819
186,stable,1,0.881720430107527,0.541918541633531,0.397074757762628,0.537535204777988,0.759127954551407
187,stable,1,0.882352941176471,0.55259727065817,0.421092281819737,0.53355000345936,0.734557356178448
188,unstable,0,0.877659574468085,0.544596836497717,0.418676492542235,0.582237678797689,0.640300265947834
189,stable,1,0.878306878306878,0.669122587938366,0.632876547986009,0.640301804055936,0.769389021079003
190,stable,1,0.878947368421053,0.5348742463227,0.375025809539796,0.574666572385039,0.640290550669497
191,stable,1,0.879581151832461,0.490374471480152,0.393751959208184,0.487097874830811,0.590542122065856
192,stable,1,0.880208333333333,0.472472703242536,0.387626247543233,0.440274065141651,0.595952785556662
193,unstable,0,0.875647668393782,0.58362839314503,0.409070251203337,0.581766974418474,0.773504927785185
194,stable,1,0.876288659793814,0.56245585865395,0.476478453915173,0.537353958214504,0.665329999300276
195,stable,1,0.876923076923077,0.556391389149201,0.397575508971086,0.573826215778955,0.759150373714395
196,unstable,0,0.872448979591837,0.478334595095411,0.393417452239189,0.446996781494448,0.610521412723634
197,stable,1,0.873096446700508,0.556422735719867,0.40660623824098,0.586499133802218,0.650426423022534
198,stable,1,0.873737373737374,0.470839547011262,0.389729275394503,0.421686250077503,0.588430675953713
199,stable,1,0.874371859296482,0.607696982972403,0.523864656686584,0.597515502371506,0.711331254195621
200,stable,1,0.875,0.485328044525242,0.390812651818118,0.46834728808628,0.622141720723203
201,stable,1,0.875621890547264,0.470354967934279,0.386307986766647,0.423021178497373,0.602878518618215
202,unstable,0,0.871287128712871,0.469334302778203,0.385910392099718,0.428425139290617,0.631867067530456
203,stable,1,0.87192118226601,0.625519306184324,0.523315844980689,0.640093293027129,0.756710778214176
204,stable,1,0.872549019607843,0.662085569009355,0.630700463368265,0.639848176030188,0.764766929043662
