scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,wind_body_force_x,wind_body_force_y,wind_body_force,mean_wind_body_risk,mean_wind_gust_risk,mean_wind_risk_raw,min_thrust_margin_n,mean_estimation_uncertainty,gps_dropout_enabled,gps_dropout_start_sec,gps_dropout_duration_sec,moving_pad_enabled,moving_pad_amp_u,moving_pad_amp_v,moving_pad_freq_hz,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation
1,2.1022463701893,2.86035108566284,-1.28788064087462,-1.64248895844935,2.1022463701893,0.0027959342194577,0.0036337571978511,0.0045849143429806,-0.0892113784181046,-0.144037952953505,0.173779790632786,0.0112128552506184,0.147051440071378,0.147983599052419,15.3969438965153,0.32072075641292,1,14.9605102736682,7.42651472357787,1,0.0717747328300573,0.112032227880748,0.270226572149888,1.06911208447512,1.38854552020481,0.0681676670415114,0.291724742256921,0.142519916415683,0.420373403270195,0.0603410405193795,0.0994634533089644,,,,,2.1396688985117,-127.709262372896,2.31472368639318,HoldLanding,HoldLanding,0,0.590195751860964,0.171414128611093,0.165835245873478,0.946605999585331,0.336657814926363
2,2.09297765580016,3.0,-0.605463831602731,-1.97354876427333,2.09297765580016,-0.0036680216907257,0.0002420649628084,0.0036760003495448,-0.029295158124438,-0.235023148698163,0.238601372618262,0.0153951288333072,0.22596453469118,0.226730297088088,15.4338084053546,0.133407239760723,0,8.116361634775,7.38323625892205,1,0.108149914345401,0.0577373419207725,0.186602854760315,0.973326326075315,1.40737814159873,0.156160264375442,0.767361586431004,0.241032793840711,0.354633092854611,0.0155967868712985,0.0706138445487535,,,,,2.4078142646114,-106.948920050051,2.33224799696822,AttemptLanding,AttemptLanding,1,0.603473434297659,0.204753960842381,0.155462043435654,0.903214332709126,0.292874313848573
3,1.86399101612291,2.88756847381592,-1.12600203451959,-1.45058597219558,1.86399101612291,0.0076755828878873,-0.0129378948509895,0.0150433937608536,-0.0766635676169136,-0.117073696162421,0.147282204146962,0.0094973980992709,0.189448735654341,0.189794657765247,15.4578727987694,0.286924390190075,1,4.10354707607895,9.64893442658518,0,0.0773422891658523,0.0693134422541978,0.141643079797473,0.709083767134689,0.590519767988936,0.134160483483578,0.734420153275715,0.146048339928343,0.221230977208237,0.0200272988923162,0.0131235552237709,,,,,1.93938346389085,-129.159046213467,1.88495738169998,HoldLanding,HoldLanding,0,0.535023202519159,0.23306288350375,0.153510953731721,0.922708587625097,0.335089626698514
4,2.49520626911924,3.0,-0.765471384464196,-2.34291659635375,2.49520626911924,-0.0166197735818471,0.0061813549259033,0.0177320619960526,-0.039886592050967,-0.294775740693963,0.299590179619651,0.0193283870253263,0.221578062720052,0.22327359817574,15.3770420739372,0.281226183384996,1,9.20327793393922,9.21678936395161,1,0.0930059744195269,0.159449003103468,0.0891502254978651,0.985536782633667,1.18190827690057,0.0829798863941737,0.356215483092452,0.153649591647254,0.432215656703627,0.024683752738971,0.0167150751700424,,,,,2.6973243686687,-107.092406890338,2.28831936174276,HoldLanding,HoldLanding,0,0.710043058066947,0.11682946748078,0.0871464464140864,0.941480131335144,0.33171129260122
5,1.95637868046761,2.99925208091736,-1.11183781963858,-1.57420903681708,1.95637868046761,6.6070894503135e-05,0.0096275013974777,0.0096277281079981,-0.0751295927618598,-0.135460472629795,0.162068762818313,0.0104556555967707,0.214144358398679,0.215022998903618,15.4080499173492,0.294308254379306,0,15.6153114335105,6.96540461970674,0,0.0378886669531116,0.0685312201005783,0.233350663284208,0.638746647205342,1.1268919697126,0.0476761692863877,0.250763634965825,0.227843692729728,0.32346380123815,0.0248657680832477,0.0148980117100559,,,,,2.00200400724988,-124.398868862931,1.5,HoldLanding,HoldLanding,0,0.564705581238752,0.236411598587661,0.158315870437696,0.962289040509594,0.298736136564565
6,1.96617372724034,2.73497819900513,-1.16768555783769,-1.56610482758587,1.96617372724034,-0.0007735467579581,0.0004241273814736,0.000882189674879,-0.073200514833189,-0.128851021431747,0.151264177878425,0.0097613209649419,0.1298856868782,0.131068095895892,15.3671800272485,0.301756764704288,1,9.97292400054751,6.14199027638103,1,0.0523472000730049,0.106696045158493,0.260382833293406,0.725912293024933,1.47366347385896,0.0347096401436561,0.476680457494754,0.147478115044969,0.438679309481303,0.0030599768185952,0.0047238540667744,,,,,1.99661919299708,-125.85580820349,1.88240302431467,AttemptLanding,AttemptLanding,1,0.550526613109935,0.173142740920805,0.106963399364827,0.965362798902656,0.334454171091125
7,1.87908224697286,2.66849970817566,-1.104607881366,-1.50144832852084,1.87908224697286,0.0007124776699147,-0.0045672400915013,0.0046224783918958,-0.0673831199249995,-0.114103271995539,0.135611046608806,0.0087481077837433,0.126819926735637,0.127648677421314,15.3926647261359,0.212366361311296,0,15.0131683837508,6.12816373894242,1,0.0450487786001482,0.0697897977689845,0.246247027570176,0.666068583557983,1.03971292307556,0.048375600447431,0.419369941290059,0.195014834448118,0.315335503476145,0.0243504407262422,0.0176537917487961,,,,,1.87426200826755,-126.596930639358,1.55646750826106,HoldLanding,HoldLanding,0,0.526618334677026,0.178466383142477,0.124321808621964,0.962409630795592,0.313326740245281
8,1.95749736825625,2.76979756355286,-1.16867408219664,-1.55292885790689,1.95749736825625,-0.0016770170311917,-0.0049350569434672,0.0052122138442481,-0.0740841757091114,-0.123036872891826,0.14701377520711,0.0094953190372056,0.135425311787319,0.136241223613117,15.2565349351178,0.28899631460178,1,7.50326533391991,6.84678564115806,1,0.117206505973739,0.085404486715799,0.0566239830319872,1.85384186888356,1.07104933728657,0.0641237675549181,0.249034488430812,0.209982397735654,0.625345927592168,0.0297995104184642,0.0180192389551286,,,,,1.95332820371371,-127.202212038542,1.91829335666879,HoldLanding,HoldLanding,0,0.54924754292429,0.183723116479848,0.130030547269697,0.944956828174061,0.306674489895265
9,2.50886457375806,3.0,-0.769018158200641,-2.35350759111332,2.50886457375806,0.0063866963695616,0.0068307703455472,0.0093514337954444,-0.0402522286138648,-0.291848945194305,0.296744636124154,0.0191482476630292,0.214474340174965,0.216777538478793,15.4073172846429,0.231532542837769,0,5.21464354664454,7.11578867183541,0,0.0691424154744614,0.145886195341069,0.0562500526203263,1.24391685230125,1.34044149007616,0.035970272371757,0.694926272717976,0.105104816776007,0.417765834784005,0.0028125536685419,0.0052087722021077,,,,,2.74487220964884,-106.758294244659,2.02794946299647,AttemptLanding,AttemptLanding,1,0.712386060697907,0.112219900433602,0.070476063095431,0.961709191124013,0.353286748099552
10,2.0186222191607,2.83744478225708,-1.0525391810447,-1.70330570159901,2.0186222191607,0.0067290058382296,0.0047296157610594,0.0082248881340836,-0.0636112731905717,-0.150181528971611,0.165858545745845,0.0107011320353109,0.13980073902372,0.140746406449307,15.3840841807519,0.246658888568863,0,4.4503488579362,9.57341727302183,0,0.0630299787834084,0.0917776778639626,0.0629505864885344,0.717373527025628,1.21734286848451,0.0506360592213701,0.250678785702187,0.218974669820085,0.408466125617229,0.0254863315426455,0.0172884488251084,,,,,2.05126066309477,-122.211439927127,1.61832585087022,HoldLanding,HoldLanding,0,0.566448539732715,0.185742972854601,0.129059750839834,0.959480627281735,0.302677924524407
