scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,wind_body_force_x,wind_body_force_y,wind_body_force,mean_wind_body_risk,mean_wind_gust_risk,mean_wind_risk_raw,min_thrust_margin_n,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation
1,1.99135170384405,2.73414039611816,-1.18018438683128,-1.58651523455877,1.99135170384405,0.0078616266158686,0.00519306501436965,0.0094219476378721,-0.0773670443861709,-0.133656437777934,0.158084152880712,0.0102173393555588,0.138648304328744,0.139520257126869,15.1338135600041,1.89952469776641,1.98626877660972,0.0632617583605185,0.246121873398142,0.18051194977298,0.657076050810548,0.0244256207611848,0.0151636757640777,NaN,NaN,NaN,NaN,2.03523729738761,-126.873238903753,2.37419414029881,unstable,unstable,0,0.558931172450454,0.168854812828619,0.117682783060797,0.937837886378214,0.319772466767565
2,2.49543863813082,3,-0.797326721158041,-2.33105993396202,2.49543863813082,0.00422890771897225,0.00434519803195115,0.00606336593258688,-0.0420930356685381,-0.286520825756002,0.291815809009706,0.0188616045787006,0.214193268775764,0.216491792753938,15.2007870901774,2.90049700363022,1.2865829915173,0.0485734355300345,0.170055157779479,0.231676178353219,0.689152430448496,2.09661909719982e-08,0.0303404994598987,NaN,NaN,NaN,NaN,2.70234623468611,-107.523941476582,2.20079145556786,stable,stable,1,0.708748662052341,0.114637923508206,0.0798156723177391,0.942814796558824,0.297032809620791
3,1.96319618349274,2.75231552124023,-1.13917115103149,-1.5836416201844,1.96319618349274,0.00244917057193939,0.00742063527226432,0.00781436269534677,-0.0702966515856338,-0.133835281307997,0.154262690833604,0.00995499582639782,0.134787090101849,0.13565828394572,15.3831625103878,1.09854914890861,1.45873299224556,0.0816481473030973,0.425451412342179,0.116538545368797,0.42776922388311,0.0242840182183818,0.0172513547854555,NaN,NaN,NaN,NaN,1.99265827791806,-125.784559825582,2.47383932081757,unstable,unstable,0,0.550650639053875,0.178984484154,0.124456807400331,0.939082995239383,0.348205090947201
4,2.49796903606887,3,-0.804728680937696,-2.33283331109723,2.49796903606887,-0.0126836266202886,0.0215312484505724,0.0249893786253914,-0.0435271354330936,-0.299248239347469,0.304743652918032,0.0196807397165861,0.208662932427715,0.210395676497028,15.2899383646043,1.60280470941354,1.71431346417977,0.0892617033606339,0.248127284581836,0.167110697396605,0.4668114875682,0.0243688085007719,0.0163964986780942,NaN,NaN,NaN,NaN,2.78630462683058,-107.590099571012,2.44265592690405,unstable,unstable,0,0.708204211584438,0.117538352965826,0.0873159564910646,0.929306076955736,0.325728578934842
5,1.88090562221894,2.7702329158783,-1.13160777091738,-1.4782283034039,1.88090562221894,0.00747409984596193,0.00380822242761706,0.00838836852824277,-0.0720340638088937,-0.116775594412102,0.142169903279965,0.00917770143582706,0.160525907307684,0.161273621804717,15.329944537199,1.05364044641305,1.808001725343,0.0797711113395317,0.450747331352239,0.133577235184749,0.46754752183745,0.0245628413392252,0.0163288435446604,NaN,NaN,NaN,NaN,1.90757294487358,-127.644022695738,2.40355593591995,unstable,unstable,0,0.533829556952661,0.201636508636866,0.137836484844076,0.937630112980722,0.340632339917889
6,1.96660520672798,2.96216917037964,-1.16627890637137,-1.56768625001572,1.96660520672798,0.00525143397732058,0.00307077429660636,0.00608335545557345,-0.0733836478491096,-0.129271833174094,0.151753323271743,0.00978791102604168,0.134029604904283,0.135179523913214,15.3989494772128,0.599922975875026,0.986907253265599,0.0270589830802884,0.207938979144657,0.231044690315863,0.338571563188407,0.00320577004228976,0.00201508301290179,NaN,NaN,NaN,NaN,2.00128647024007,-125.70470275669,1.66892298722916,stable,stable,1,0.551463959910105,0.225117173655145,0.137227848337786,0.974002556659465,0.297313470970728
7,1.91809870782328,2.74214124679565,-1.15788258026261,-1.51168839977436,1.91809870782328,0.00657657991645739,0.00357939545576671,0.00748755468937049,-0.0747079697245213,-0.120853316140696,0.145475042870959,0.0093873296376664,0.128856550483299,0.129645275537985,15.3718330887967,0.78137830573093,1.46663443715068,0.0701648930025882,0.392510336978632,0.104166852257278,0.44309042055714,0.0243508155564414,0.0155306657807092,NaN,NaN,NaN,NaN,1.94721321451004,-127.559637482113,2.10068571769052,unstable,unstable,0,0.537422043860472,0.186782289628502,0.128539473298201,0.947254596233208,0.353703621218988
8,1.93159126030501,2.71465754508972,-1.14382180175772,-1.5382016496441,1.93159126030501,0.00158327504010861,-0.0064828541951061,0.00667339181883064,-0.0710899691708146,-0.120683233112539,0.143441078069258,0.00925858324348332,0.135134917337313,0.135913084801194,15.2955366122564,1.42410444362996,1.41011988427629,0.0681156677535247,0.24860171322716,0.127164119881648,0.474837650183619,0.0272705607962979,0.0167684648275491,NaN,NaN,NaN,NaN,1.92753364420465,-127.292074628629,2.10996350452914,unstable,unstable,0,0.542273619708243,0.177413369243345,0.12466589436246,0.943673260689688,0.343482613385934
9,2.62273451447487,3,-0.815250661578151,-2.46162929277736,2.62273451447487,0.00787657759478052,0.00491873019970533,0.00928624689441821,-0.0428791706840828,-0.315492014963473,0.3203839465027,0.0207155424839329,0.196212734998062,0.19880490185258,15.3290250803429,1.0918189401334,3.67655732358514,0.0498335105845605,0.414975550450441,0.271313185403794,0.622060328474544,4.52726647059788e-11,0.0240401519211781,NaN,NaN,NaN,NaN,2.98511345991508,-107.036129775494,2.22756229441488,stable,stable,1,0.739156850897148,0.0865872128404645,0.0606942011502828,0.937617431207074,0.279416362042758
10,1.95855528957122,2.86143684387207,-1.14226974718373,-1.57478867758548,1.95855528957122,0.005608122882329,0.00799815240859989,0.00976839209975185,-0.0711128435161533,-0.133716430381964,0.154752509791939,0.0099964466336489,0.133006519951455,0.133801396063284,15.2629405226489,1.53612361286356,1.97086152186542,0.0619499750651928,0.246464923525729,0.174650762447524,0.571927991117368,0.0245090275768005,0.018467128392231,NaN,NaN,NaN,NaN,1.99516419020453,-125.844758171813,2.39776942771397,unstable,unstable,0,0.549041689764981,0.204939221602647,0.140571753522189,0.941470129265962,0.322377438912211
