scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,wind_body_force_x,wind_body_force_y,wind_body_force,mean_wind_body_risk,mean_wind_gust_risk,mean_wind_risk_raw,min_thrust_margin_n,mean_estimation_uncertainty,gps_dropout_enabled,gps_dropout_start_sec,gps_dropout_duration_sec,moving_pad_enabled,moving_pad_amp_u,moving_pad_amp_v,moving_pad_freq_hz,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation
1,2.11029890125666,2.79916381835938,-1.29440082938739,-1.64737086474404,2.11029890125666,-0.0004016517866541,0.0020614859809133,0.0021002496535471,-0.0892250398458912,-0.144742710948767,0.174323568481335,0.0112489875456127,0.145116683409641,0.146031869458713,15.268247503955,0.320265888713854,1,14.9605102736682,7.42651472357787,1,0.0717747328300573,0.112032227880748,0.270226572149888,1.11497946589961,1.43623025491667,0.0697087726714461,0.284811276732189,0.134725857131131,0.486227233778542,0.0428032056048926,0.123494203247416,,,,,2.1396688985117,-127.709262372896,2.31472368639318,HoldLanding,HoldLanding,0,0.591952747560185,0.155379652117928,0.157158421205325,0.945100394429292,0.340121841275053
2,2.2144184104299,3.0,-0.652538403423723,-2.08347046403914,2.2144184104299,0.0007237991282089,0.0038517168512841,0.0039191335624678,-0.0319946504480182,-0.245871436332551,0.249867206327583,0.0161134888134754,0.231812196540172,0.23300126694169,15.4706413054388,0.193432746167482,1,12.0806267717215,7.94095619578874,0,0.114365271687864,0.0435164955427277,0.0899401041954743,0.890235173573953,0.514471386562009,0.0485154032986765,0.45531556014276,0.249359510184271,0.2719025574489,0.0058676959446208,0.0176794543443164,,,,,2.4078142646114,-106.948920050051,1.53084545464623,AttemptLanding,AttemptLanding,1,0.637111829502979,0.177474365473057,0.115521376636953,0.964705318235308,0.289173551029213
3,1.80012456509664,2.66979551315308,-1.14819034014457,-1.36481721347589,1.80012456509664,0.0066525872175664,-0.0028580433428654,0.0072405337121669,-0.0765714388253965,-0.103867471935709,0.133426776347625,0.0086089611805195,0.151786471424424,0.15212651275996,15.3392079198435,0.143017819648548,0,8.41717134264289,3.41266790233208,1,0.14721637274726,0.0935289069065192,0.252889591565255,0.949007134301599,1.10310776449388,0.172390462009336,0.974910045156589,0.266706966421589,0.391872402407453,0.0016196394981688,0.0046124846020153,,,,,1.93938346389085,-129.159046213467,1.89844817303249,HoldLanding,HoldLanding,0,0.510458519911095,0.197003394493262,0.120599143600927,0.897681009076225,0.281463570479294
4,2.5453945863096,3.0,-0.781861190897002,-2.3865379752022,2.5453945863096,-0.0199966799749714,-0.0105334324138634,0.0226013364303718,-0.0371336049991115,-0.2941833078866,0.298625275993843,0.0192686952976474,0.220955627690421,0.222777925372857,15.3741106851711,0.330269522168127,1,9.37064591823074,8.96592334958051,0,0.162944670885645,0.12386578002465,0.268217072658078,0.99617434076257,1.18378287905923,0.0578785807663143,0.252386783960569,0.226263728989297,0.37336015734731,0.0246503152002043,0.0162039766741026,,,,,2.6973243686687,-107.092406890338,1.63447057909256,HoldLanding,HoldLanding,0,0.723327474757132,0.106429796425908,0.080705928654299,0.953932474318243,0.299438342671424
5,1.98494670358497,2.99411368370056,-1.12315337900453,-1.60017911489627,1.98494670358497,-0.0022805277742258,0.0039017554365466,0.0045193475652617,-0.0754015932989606,-0.136063149410829,0.162818862474373,0.0105025814871124,0.21270462749788,0.213659941072164,15.3928995608747,0.294308254379306,0,15.6153114335105,6.96540461970674,0,0.0378886669531116,0.0685312201005783,0.233350663284208,0.648321611222648,0.983838927133506,0.0480386772407605,0.263501294301989,0.240433909051335,0.327135252087635,0.0253748683517658,0.0174094222113522,,,,,2.00200400724988,-124.398868862931,1.5,HoldLanding,HoldLanding,0,0.572051109170425,0.227891117579639,0.154343088801181,0.963156542863964,0.293140484866073
6,1.96735800229586,2.66050815582275,-1.16938886576765,-1.56564992126866,1.96735800229586,-0.0009354201038347,-0.0003739608968032,0.0010074013713491,-0.0734754674337401,-0.12892668973784,0.151597051964442,0.0097808758361104,0.127283576929789,0.128489429545128,15.3809907536322,0.209593860008212,0,7.9408018830799,4.04286933674023,0,0.167206195626134,0.167295420718902,0.277069285486704,0.631062136935152,1.32414918011244,0.0289221500603964,0.111427419354456,0.114454924753539,0.395474773137261,0.0031267035835003,0.0049385180281845,,,,,1.99661919299708,-125.85580820349,1.79733512877173,AttemptLanding,AttemptLanding,1,0.550326686521255,0.156143474794965,0.0968715556516119,0.970176550335856,0.349131144553983
7,1.8659644895725,2.63182377815247,-1.09308161988183,-1.48756044303757,1.8659644895725,-0.0005705092430509,-0.0039093222437201,0.0039507317299016,-0.0671197027969263,-0.112454869911321,0.135312377938999,0.0087282908145244,0.155583274261472,0.156337466761226,15.3982471099218,0.167747757322781,0,13.4927043551308,6.3656869640819,0,0.145502710729671,0.0886314913808979,0.140926098928162,0.608977920159788,0.996125996715869,0.0504316190370908,0.250524015576918,0.238937146624128,0.355308877050506,0.0248355624028738,0.0169620055280641,,,,,1.87426200826755,-126.596930639358,1.60032519066765,HoldLanding,HoldLanding,0,0.528858023904913,0.17304264074764,0.1210316141934,0.962172659706003,0.293805712611499
8,1.94165078553748,2.76848769187927,-1.14830479264445,-1.5396840914826,1.94165078553748,0.0052746590480911,-0.0003947177101852,0.0052894073528462,-0.0745620101913786,-0.125508222594238,0.151247355873022,0.0097575604219791,0.162121850535366,0.162841950322581,15.4312365211314,0.239652883223979,0,15.5100620339705,9.1004877493359,1,0.088860408340081,0.13714465180125,0.185134204419099,0.813901511013324,1.246498131764,0.0738493912858671,0.251517312376443,0.143621273150663,0.339719170805752,0.0257866569591432,0.0177547725050212,,,,,1.95332820371371,-127.202212038542,2.25164943685957,HoldLanding,HoldLanding,0,0.55034193287451,0.187008028608259,0.130121834502158,0.946886450020959,0.33616832304415
9,2.5100183873671,3.0,-0.769921887756266,-2.35707801475352,2.5100183873671,0.007069393074901,0.0094253738806881,0.0117819349530633,-0.0397822990100715,-0.291724522697863,0.296448392325196,0.0191324655011145,0.210286145053617,0.212559243183642,15.400396022761,0.300255625788601,1,14.1750406729886,4.91792052537243,0,0.110993486466193,0.0839376272609738,0.159749692363151,1.17871202922554,1.41168829528352,0.0382239304457054,0.147186294135169,0.108733933718398,0.401526279875782,0.0017974098489043,0.0082526056770848,,,,,2.74487220964884,-106.758294244659,2.09150598711927,AttemptLanding,AttemptLanding,1,0.711850085267954,0.112405884250465,0.0712433268909543,0.96053488937029,0.351673807236268
10,2.02325587782819,2.87948679924011,-1.05769058473104,-1.70673354802521,2.02325587782819,0.0056346593008067,0.0050331039826424,0.0075552313754284,-0.062999466938,-0.153836270987647,0.169322254333306,0.0109255212986522,0.14620124296387,0.147085097732739,15.4042171145508,0.341625470037734,1,12.8859760636594,8.0196381658468,1,0.0661516830893507,0.0619170007835867,0.184154534778909,1.02098538887324,1.33593164900825,0.0749723687863053,0.251656171295687,0.114565374679975,0.426496461414032,0.0241299798246336,0.0194192997201958,,,,,2.05126066309477,-122.211439927127,2.30118010045933,HoldLanding,HoldLanding,0,0.568951920300733,0.194037083069844,0.134208248854138,0.943995181737779,0.349082055697789
