scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,wind_body_force_x,wind_body_force_y,wind_body_force,mean_wind_body_risk,mean_wind_gust_risk,mean_wind_risk_raw,min_thrust_margin_n,mean_estimation_uncertainty,gps_dropout_enabled,gps_dropout_start_sec,gps_dropout_duration_sec,moving_pad_enabled,moving_pad_amp_u,moving_pad_amp_v,moving_pad_freq_hz,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation
11,1.89236819204702,2.8733024597168,-1.07615904828734,-1.53366350812696,1.89236819204702,0.00117694220978298,0.00581272160932252,0.00593067664543043,-0.0660028695180091,-0.123234937376136,0.143996714166723,0.00928846746128796,0.155279665436605,0.156070422314431,15.3972868004584,0.285506001739488,1,14.9468404413916,3.38679999495667,0,0.0602324720176675,0.150930779436763,0.266246078766518,0.616104827351206,0.983873130047814,0.0473335314118416,0.252005425172605,0.236007834683235,0.356214100921915,0.0246650501744066,0.0176807478199817,NaN,NaN,NaN,NaN,1.94106924244638,-124.863664714484,1.52817152360672,unstable,unstable,0,0.53584560234209,0.22179750094403,0.150470107932006,0.963761978914515,0.295107629029673
12,2.53867534690079,3,-0.600727737171614,-2.43366550581842,2.53867534690079,0.00684777135067296,0.00747234426011798,0.0101354773549555,-0.0282254952652823,-0.311064879641192,0.313568421389579,0.0202258582253695,0.209377812692438,0.211800863677049,15.4350010518659,0.314778005920224,1,13.3722263595242,7.23871646859275,0,0.0980413251497546,0.111894271837296,0.231803381688323,1.0735931271266,0.844558668913437,0.0314264044349095,0.120518958603229,0.0923473711163041,0.274134944276162,0.00298878575518391,0.00506230758851045,NaN,NaN,NaN,NaN,2.82179955786848,-102.658248237611,1.81405027498055,stable,stable,1,0.719340265242286,0.105656217795731,0.0665629190250598,0.969215605099373,0.358956723948309
13,1.79046669488543,2.6062605381012,-1.00849358823455,-1.46272234418838,1.79046669488543,0.00428729246593704,0.00456961240973061,0.00626595836753202,-0.0576107991261996,-0.111443210090913,0.128097581916894,0.00826263893896951,0.122235435113981,0.122991297685318,15.4018452957018,0.287807797238223,0,12.6203383279564,7.81345171942369,1,0.0589916633653914,0.0888175316684384,0.267940959652621,0.644087664865511,0.994333063022814,0.0504904432243654,0.252326773437296,0.247325777590246,0.354481781629406,0.0245855429810131,0.0164960328512607,NaN,NaN,NaN,NaN,1.81564992585132,-124.856492181276,1.60581332540083,unstable,unstable,0,0.502056044839844,0.184702373757596,0.127746889646577,0.961881472668695,0.290077432182113
14,2.61199034641257,3,-0.778992491059479,-2.46059204969304,2.61199034641257,-0.0111953573093106,0.0190740282232954,0.0221168392395072,-0.0418942373939084,-0.325313847315621,0.330081452515911,0.0213002364140046,0.199899136270649,0.201812883875051,15.3768771151189,0.18455893513521,1,9.109198581398,9.63313690675188,0,0.160216751712498,0.0723895509698236,0.112107821303102,1.11847432018814,1.34732992513278,0.0889844591171476,0.672504853492765,0.111157245227919,0.441152406120622,0.0252177208082639,0.016827256799082,NaN,NaN,NaN,NaN,3,-106.356863714422,2.44861960466132,unstable,unstable,0,0.736893335818362,0.0913569259177484,0.0721410339378265,0.93613359422819,0.350596779898702
15,1.85372069415687,2.66591882705688,-1.058310407018,-1.50589250046571,1.85372069415687,0.00627569696372013,0.00568931335056643,0.00847069411449731,-0.0628693946132242,-0.122225534047815,0.140520908772134,0.00907344709837731,0.13862361289751,0.139369373313679,15.3068044994794,0.231473743986119,0,4.91179751031423,6.46275191558182,0,0.139043239999281,0.123702217175497,0.182667021050236,1.8165853769853,1.35511590303361,0.0820911213962461,0.253244075504875,0.154722181100861,0.478256350507924,0.0260776814186324,0.0210034808923117,NaN,NaN,NaN,NaN,1.89152489310621,-125.328378154295,2.47046569309458,unstable,unstable,0,0.522199393104568,0.184297540490161,0.129806234339986,0.934033929244586,0.331234586177395
16,1.75490903731895,2.67519307136536,-0.943393790179168,-1.46572438349902,1.75490903731895,-0.000485741061600836,0.00772282263134665,0.00773808333983067,-0.0519551043607913,-0.122685594689108,0.135530278920001,0.00873880321307573,0.143040217997832,0.143641024041267,15.4826805705528,0.242370472640501,1,10.6559674719384,3.65783582720729,0,0.102680149512304,0.0860928332772616,0.238885432668458,0.734828920164829,0.416762970862147,0.0823198380241812,0.403240159005561,0.338586205330689,0.356520772438291,0.0571803383750817,0.0651231220360679,NaN,NaN,NaN,NaN,1.91158907974983,-123.148647987168,2.42771642106937,stable,stable,1,0.496703948093306,0.208482556272744,0.174184152771748,0.949791858986983,0.24951724207525
17,1.83533339250266,2.95052981376648,-0.969733422861483,-1.52763372050948,1.83533339250266,0.00276423626356247,-0.00251230132885546,0.0037353259680733,-0.0592855822643173,-0.133293796105276,0.151594163898002,0.00977580163831337,0.193316418458541,0.193609489956681,15.4853587147843,0.155756145230884,0,13.3694084422421,8.16510423364638,0,0.0333808067638011,0.109050924713547,0.209276215473643,0.710723539804001,0.655164702515225,0.105992807198667,0.639116127785004,0.0591480589658369,0.209755223268356,0.0243659475275731,0.0177472249019563,NaN,NaN,NaN,NaN,1.96200270211122,-122.666388364578,2.21010071912707,unstable,unstable,0,0.528144135992047,0.251604004545172,0.168245249067342,0.936271617353872,0.373711973792961
18,2.02548726754529,3,-1.10639029933219,-1.66091910524238,2.02548726754529,-0.00377265025978108,-0.00836824988139104,0.00917935161435858,-0.0715517491740471,-0.141669987284953,0.165395061661595,0.0106674714461838,0.21097290087957,0.211819847120592,15.3832628847743,0.152283022680616,0,5.65000657412261,5.20876394676839,1,0.0927602808117769,0.115974930395219,0.278030807573407,0.675530332961016,0.786789511522429,0.0529528923101577,0.251011977141062,0.32500201200259,0.422549645754246,0.0246155882023937,0.0180140155386176,NaN,NaN,NaN,NaN,2.01539435512142,-123.830694564799,1.66815119511959,unstable,unstable,0,0.582493907436196,0.220948245931609,0.150059760087203,0.96203389792398,0.255554661332182
19,2.62712227460931,3,-0.841375885890412,-2.45366717589375,2.62712227460931,0.00513051301878496,0.00398206601346116,0.00649453720995456,-0.0460923382660625,-0.313359110341262,0.319198185329487,0.0205995540162737,0.193845973640187,0.196359287838192,15.3806703966297,0.222573671011395,0,6.23838115223542,3.1112799608435,0,0.0407752945139242,0.107873612251342,0.144988003928091,1.00671411542763,1.42878661942272,0.0329592523291555,0.13053835304948,0.109863328516271,0.392779698420429,0.00305471955708382,0.00483097435542433,NaN,NaN,NaN,NaN,3,-107.357187901088,1.93152330004534,stable,stable,1,0.739837797463455,0.0850881533680627,0.0541672631047463,0.964384296633027,0.351171853992768
20,1.77229903809678,2.51514601707458,-0.852580085263384,-1.53232311670908,1.77229903809678,-0.00193642698527632,-0.0079040996080866,0.00813784615754446,-0.0418023550817017,-0.119995898821592,0.129862178864493,0.00838082902495966,0.146933664150951,0.14760565176545,15.3926840890315,0.265077739407904,0,13.7479095327788,5.72905459262911,0,0.128600978876347,0.0467040120284361,0.0873467647875417,1.06301744029641,1.20381682330643,0.0650551098301932,0.250136275701409,0.109782636516095,0.396390574612335,0.0246757468087249,0.0164348078686694,NaN,NaN,NaN,NaN,1.75292430226957,-119.550273636708,2.01663744333208,unstable,unstable,0,0.502134207178897,0.168632508732223,0.118122797591415,0.94966160444231,0.351207717103958
21,1.8120337141214,2.71746730804443,-0.956552914893442,-1.51764607832239,1.8120337141214,0.00405722838430838,0.00481135260282274,0.00629366475363336,-0.0524570924853138,-0.1239580671421,0.138220155995919,0.00891940539090748,0.149600991592054,0.15028806334771,15.4151017043887,0.170638769936866,0,6.31266047406762,3.30987884384826,0,0.17592510352655,0.126791803588523,0.264338582482171,0.889676423050035,1.49585825674339,0.075694298957541,0.250968227559823,0.104517599741194,0.398485181945486,0.024121545297766,0.0166206248873023,NaN,NaN,NaN,NaN,1.82710314960735,-122.310740141076,2.32602844638295,unstable,unstable,0,0.513266603101916,0.204876397170848,0.139690388696898,0.943409363751424,0.353547733448358
22,2.6360262876389,3,-0.662438531234849,-2.51877806911943,2.6360262876389,0.00794285637193287,0.00566419276415929,0.0097556161781155,-0.0318216719339091,-0.329626006329313,0.332495796716133,0.021465820194994,0.191977028228027,0.194612917087382,15.242630670783,0.249180913747967,0,4.67629437650027,7.17000120036522,0,0.100336710966109,0.137737870521098,0.120579675253574,1.78845768765063,1.02503881684305,0.0360265132186235,0.12410021114978,0.143279745002397,0.540561440878717,1.67536230554887e-06,0.0285398595816602,NaN,NaN,NaN,NaN,3,-103.513196987454,1.94112789995323,stable,stable,1,0.74186292678785,0.0836826149139018,0.0605884443107776,0.959880699426809,0.336320113332268
23,1.87104965759139,2.60324215888977,-1.03789913592103,-1.53930500543216,1.87104965759139,0.0054042570272045,-0.00111233338253492,0.00551754289244686,-0.059951219450193,-0.122674422174914,0.139490835745442,0.0089975715347939,0.128455933646664,0.129147049978309,15.4517621631416,0.274914849815622,0,15.3272914257748,4.68331993042476,1,0.135346257290435,0.0783162696968113,0.189808328862081,0.885786728069599,0.995358145768449,0.0707923738404902,0.251685502172159,0.122724073003715,0.31479050738991,0.0249066401918498,0.0176747519595486,NaN,NaN,NaN,NaN,1.88087930278733,-124.632218690049,2.17962948566683,unstable,unstable,0,0.524775985353365,0.165754862322418,0.11694971778724,0.949823389071027,0.345455967553904
24,2.65475574573839,3,-0.674270480706012,-2.53376859835661,2.65475574573839,-0.0210854974400253,-0.00230836841773693,0.0212114772480683,-0.0326694990460481,-0.333935008824557,0.337047180619289,0.0217596684575844,0.202715561918693,0.204683694599278,15.3707630531128,0.226659499398219,0,5.72182739929606,9.72897383078791,1,0.179462296598278,0.125193412841464,0.230240751575857,1.89630637777727,1.07694578829748,0.0787089139592784,0.251252615612619,0.225295998804567,0.567698984694848,0.025141639172752,0.0162514287725772,NaN,NaN,NaN,NaN,3,-103.635733958443,2.17337705648018,unstable,unstable,0,0.748871604450092,0.0815687280376758,0.0660249091399173,0.937284276001202,0.299868444975748
25,1.75763607653943,2.61115288734436,-1.00624212465323,-1.410577495362,1.75763607653943,-0.00724457429684358,-0.0102904160942023,0.0125847733445741,-0.0572778658974904,-0.10102819926846,0.121697251747173,0.007852025678195,0.18040320522538,0.181019867774698,15.3749582896392,0.173910810722094,1,10.7093493189174,4.43168580739839,0,0.0788072294844398,0.128272039962375,0.267646529493932,0.582052715030152,1.28157132455521,0.0588956523531928,0.250806147552429,0.153028828392203,0.421351063739779,0.0243750813363108,0.0164765092903532,NaN,NaN,NaN,NaN,1.76072715108059,-125.424728650442,1.83638791631051,unstable,unstable,0,0.504906927298787,0.194348490877615,0.133433921933139,0.955909413512376,0.331987187381243
26,1.854781922478,2.58225989341736,-1.07461749421769,-1.49016941234826,1.854781922478,0.00445484729390124,0.00250823673314561,0.00511242759572007,-0.0638114592469246,-0.118059633189903,0.138087803808239,0.00891076528650647,0.148428523323385,0.149527310582373,15.3987654930194,0.215597925178356,0,15.2251894210481,3.17163625380968,0,0.150442115537098,0.137115441265289,0.248486985459338,0.626382288714737,1.57209036156831,0.0245229172215822,0.0957280943136752,0.240300173976516,0.353493209367961,0.00319378328764838,0.00492869073119433,NaN,NaN,NaN,NaN,1.88801056126119,-124.747033688317,1.58698058323757,stable,stable,1,0.524513974777276,0.164619821853903,0.101983603526277,0.970464827708413,0.293199922677104
27,1.89202115137521,2.7304859161377,-0.977996266398844,-1.60348501355062,1.89202115137521,0.00123246741620372,-0.00763287262518135,0.00773173463358946,-0.0527291244124391,-0.131731130058128,0.144338563026837,0.0093111362004638,0.129707171368114,0.130484254817845,15.4103522688956,0.145029116611484,0,4.28340856634523,9.16008230892539,1,0.113792561466858,0.120976907436439,0.132868929976301,0.887073088491505,1.09781035933046,0.0699366658912723,0.253450859056206,0.139257205041194,0.400448127087853,0.0247041382207428,0.017349423404983,NaN,NaN,NaN,NaN,1.88786131788593,-121.743469379942,2.16831753817023,unstable,unstable,0,0.530635824663625,0.190072056754384,0.131331732277803,0.949436154250048,0.338107908870581
