source;share/sjtu_drone_interfaces/local_setup.bash
source;share/sjtu_drone_interfaces/local_setup.dsv
source;share/sjtu_drone_interfaces/local_setup.sh
source;share/sjtu_drone_interfaces/local_setup.zsh
