scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,wind_body_force_x,wind_body_force_y,wind_body_force,mean_wind_body_risk,mean_wind_gust_risk,mean_wind_risk_raw,min_thrust_margin_n,mean_estimation_uncertainty,gps_dropout_enabled,gps_dropout_start_sec,gps_dropout_duration_sec,moving_pad_enabled,moving_pad_amp_u,moving_pad_amp_v,moving_pad_freq_hz,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation
1,2.07824153994129,2.85498237609863,-1.2678640500387,-1.62868179962453,2.07824153994129,0.0068401528607128,0.0087743935598299,0.0111255414924714,-0.0881674847632278,-0.143306846412479,0.172447784104745,0.011133924199937,0.141388313908282,0.142349954539282,15.341775010944,0.321424291412202,1,14.9605102736682,7.42651472357787,1,0.0717747328300573,0.112032227880748,0.270226572149888,1.42272425208028,1.84822810388644,0.0687629651889014,0.279951773298726,0.158441405949893,0.466388593010524,0.0452894470009188,0.0734579902395859,,,,,2.1396688985117,-127.709262372896,2.31472368639318,HoldLanding,HoldLanding,0,0.5826677348922,0.176806370742355,0.152924462007691,0.939918177465811,0.329581597355603
2,2.28363437873801,3.0,-0.657503681695256,-2.15393103984698,2.28363437873801,0.0246229434202748,0.0006957323823175,0.024632770575513,-0.0313312131744159,-0.252753220935389,0.256633995342387,0.0165520845462909,0.224600099236532,0.226448190346677,15.4528033255324,0.143184152219465,0,6.2189873536618,7.1574781883574,1,0.177770268533196,0.102698689626387,0.09430841891252,0.919923034741717,0.917138490850555,0.0651485826752493,0.518389531254722,0.144493399473373,0.327562005555244,0.0071549578333632,0.0217601055791533,,,,,2.4078142646114,-106.948920050051,2.12617660841744,AttemptLanding,AttemptLanding,1,0.654258805732805,0.165698272722792,0.110511710558094,0.952991653818436,0.335780711345167
3,1.91566480802057,3.0,-1.17379508462606,-1.48016246366521,1.91566480802057,-2.83098991650881e-05,-0.0005847571739951,0.0005854420577047,-0.0788315126650046,-0.114481233579976,0.145858164925069,0.0094066610080253,0.203772155852553,0.204313483058068,15.3811449120063,0.223871413491191,1,7.17205575708916,8.47009739487211,0,0.162319298846906,0.13371938188019,0.102845105165089,0.612744078045962,0.862205134582183,0.0738755591839239,0.729030721704101,0.110343878685982,0.28237846242022,0.0862699427203608,0.0841812267204445,,,,,1.93938346389085,-129.159046213467,2.01796587186268,HoldLanding,HoldLanding,0,0.551706645417098,0.244082749239285,0.215403201479247,0.951473333737388,0.350958276139564
4,2.53862942755222,3.0,-0.805860242033399,-2.37219377965408,2.53862942755222,-0.0276416368623291,-0.0006160116426741,0.027648500117959,-0.0410313030362879,-0.297779409021229,0.302884816533497,0.0195417958231637,0.221768904422407,0.223556435427216,15.4089825384407,0.126975945643324,0,10.2512809450926,4.92402500552943,0,0.0749863075790382,0.108182504138679,0.100013706254009,1.30398650126629,1.00127498668511,0.0780422519726819,0.251889164111095,0.10496562684119,0.385028281734891,0.024606213127714,0.0174271659808399,,,,,2.6973243686687,-107.092406890338,2.16026872185844,HoldLanding,HoldLanding,0,0.721679134432703,0.108877270489042,0.0825996082826138,0.942866105179755,0.353348610292805
5,1.98795226595619,2.7615110874176,-1.11349424405973,-1.62257685886529,1.98795226595619,-0.0055089346947475,-0.0029499714174726,0.0062490553554036,-0.0693846719395114,-0.134265358898529,0.155637044115471,0.0100408057631424,0.16487585258823,0.165857397414129,15.3816479540992,0.266539613923277,1,10.7598084786485,6.49442889424177,1,0.143135313117025,0.137845983550758,0.125732272534333,0.798100488126483,1.25605188619024,0.0495575899607875,0.251264720255959,0.226579488167999,0.433817546191062,0.0251648422935392,0.0188730705584846,,,,,2.00200400724988,-124.398868862931,1.53317915117671,HoldLanding,HoldLanding,0,0.563292083737808,0.17519639497731,0.12316514608761,0.959081436364261,0.299298005258667
6,1.96135132744808,2.78696274757385,-1.15996366233141,-1.55691520179329,1.96135132744808,0.0096323439040179,0.002351519586935,0.0099152253354631,-0.0742978137709365,-0.129200946066958,0.153873409129218,0.0099288563821725,0.161841434007227,0.163069866699308,15.3807348547309,0.251147441503978,0,6.69689575467517,4.33171480335032,0,0.13604948873247,0.121123391167539,0.128895485847652,0.667089065494888,1.39006209737386,0.0299071601348719,0.39202270998957,0.148143824723063,0.420169593707748,0.0031343331416238,0.0050396349102051,,,,,1.99661919299708,-125.85580820349,1.76358257939318,AttemptLanding,AttemptLanding,1,0.555640993992684,0.1875803608398,0.115773847968515,0.968883089367167,0.334158300123083
7,1.88423801064491,2.95218706130981,-1.08803720535118,-1.50336242468978,1.88423801064491,1.23530729056541e-05,-0.0093052061845497,0.0093052143841715,-0.0683492768713424,-0.11775650600463,0.142865683236887,0.0092232318841073,0.194497597303375,0.195280518182274,15.3263179699694,0.264930049489,1,9.24239191502991,5.37994051335929,0,0.0951499760216839,0.0318458642447956,0.196255900350864,1.72390934811027,0.963451466553514,0.0683830149400643,0.2501615747175,0.172034095697744,0.588009076008588,0.0242655865008036,0.0168769563884578,,,,,1.87426200826755,-126.596930639358,2.04827968131743,HoldLanding,HoldLanding,0,0.541519573141765,0.241994492370034,0.162118475583837,0.944693514700467,0.323540401912114
8,1.94273497424227,2.90248870849609,-1.14069939571031,-1.53601040008482,1.94273497424227,0.0094731247570274,-0.001199297452917,0.0095487385053094,-0.0770899703456015,-0.12810141487441,0.157087174924489,0.0101353972451277,0.210227757896599,0.210991416718044,15.3942464931577,0.287539829534185,0,11.6339735750819,8.0752815138699,0,0.160689639201185,0.144411213128908,0.181485639613678,0.762097711833675,1.42241124736535,0.0743370046649167,0.627567818385634,0.0946635660259756,0.398281998485773,0.029127235931493,0.017104484016558,,,,,1.95332820371371,-127.202212038542,2.2652047887713,HoldLanding,HoldLanding,0,0.560260943141548,0.217695192266417,0.149782365921282,0.945667498702406,0.357927303988455
9,2.5029992283786,3.0,-0.768368303969534,-2.34768657548592,2.5029992283786,0.0081937098707314,0.0054354376705115,0.0098326427838977,-0.0402051519970834,-0.290284148693051,0.295162277378359,0.0190564257637898,0.215391398984294,0.217643502657435,15.3605656649917,0.207886532846469,0,4.75928635088143,3.34609327185756,0,0.0974983174540677,0.0520185996006769,0.0924777890677263,0.951286958005754,1.99679082206278,0.0381250253773043,0.136501436203324,0.123017468226703,0.470253062863087,0.0028600286916623,0.0056463066456979,,,,,2.74487220964884,-106.758294244659,2.05560021209274,AttemptLanding,AttemptLanding,1,0.710995161432448,0.113627824791862,0.0715010211546959,0.957774019039381,0.345325569677021
10,2.05884175699668,3.0,-1.0549238563515,-1.72807067281999,2.05884175699668,0.0038648836345774,-0.0097771539088643,0.0105133279253739,-0.0680917736666235,-0.155792803621145,0.176979436743865,0.011420018174282,0.222800890313861,0.223683881393129,15.4001211069457,0.238245634237926,1,7.95483748720109,8.89215651361222,0,0.0599771297180769,0.10736350792543,0.123268464867045,1.34734443421869,1.01493513373192,0.0697014659477133,0.250377432034073,0.122855063898043,0.396637542474369,0.0243340605694355,0.0175640133292339,,,,,2.05126066309477,-122.211439927127,2.14399290035799,HoldLanding,HoldLanding,0,0.593761244811074,0.213688048128732,0.145414880846003,0.946588498992246,0.345397749378647
