scenario_id,label,success,failure_reason,hover_height_cmd,landing_height_m,wind_speed_cmd,wind_dir_cmd,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,final_altitude,final_abs_speed,final_abs_roll_deg,final_abs_pitch_deg,final_tag_error,stability_std_z,stability_std_vz,stability_std_vz_osc,touchdown_accel_rms,contact_count,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,max_contact_force,arm_force_fl_mean,arm_force_fr_mean,arm_force_rl_mean,arm_force_rr_mean,arm_force_fl_peak,arm_force_fr_peak,arm_force_rl_peak,arm_force_rr_peak,arm_force_peak_max,arm_force_imbalance,impact_weight_n,impact_total_force_limit_n,impact_arm_imbalance_limit_n,impact_arm_peak_limit_n,contact_metrics_available,final_state,landing_cmd_time,pred_decision,executed_action,action_source,probe_episode,probe_reason,gt_safe_to_land,decision_outcome,semantic_environment,semantic_drone_state,semantic_visual_state,semantic_landing_context,semantic_relation,semantic_integration,landing_feasibility,scenario_policy,target_case,launch_pid,launch_log,exception_message
128,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
129,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,unsafe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
130,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
131,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,hard_negative,safe_land,-1,,Arrays have incompatible sizes for this operation.
132,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,exploit,unsafe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
133,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,exploit,safe_land,-1,,Arrays have incompatible sizes for this operation.
134,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,unsafe_forced_land,-1,,Arrays have incompatible sizes for this operation.
135,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
136,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
137,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
138,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
139,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,unsafe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
140,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,hard_negative,safe_land,-1,,Arrays have incompatible sizes for this operation.
141,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
142,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,unsafe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
143,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,exploit,safe_land,-1,,Arrays have incompatible sizes for this operation.
144,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,exploit,unsafe_forced_land,-1,,Arrays have incompatible sizes for this operation.
145,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,hard_negative,safe_land,-1,,Arrays have incompatible sizes for this operation.
146,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
147,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,hard_negative,safe_land,-1,,Arrays have incompatible sizes for this operation.
148,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
149,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,hard_negative,unsafe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
150,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,hard_negative,safe_land,-1,,Arrays have incompatible sizes for this operation.
151,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
152,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,unsafe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
153,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,exploit,safe_land,-1,,Arrays have incompatible sizes for this operation.
154,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,unsafe_forced_land,-1,,Arrays have incompatible sizes for this operation.
155,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,hard_negative,safe_land,-1,,Arrays have incompatible sizes for this operation.
156,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,hard_negative,safe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
157,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
158,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
159,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,unsafe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
160,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
161,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
162,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,exploit,unsafe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
163,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
164,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,unsafe_forced_land,-1,,Arrays have incompatible sizes for this operation.
165,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,exploit,safe_land,-1,,Arrays have incompatible sizes for this operation.
166,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,exploit,safe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
167,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,exploit,safe_land,-1,,Arrays have incompatible sizes for this operation.
168,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,hard_negative,safe_land,-1,,Arrays have incompatible sizes for this operation.
169,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,unsafe_hover_timeout,-1,,Arrays have incompatible sizes for this operation.
170,unstable,0,runtime_exception,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,HoldLanding,HoldLanding,policy_abort,0,none,unstable,TN,unknown,unknown,unknown,unknown,unknown,unknown,NaN,boundary_validation,safe_land,-1,,Arrays have incompatible sizes for this operation.
